ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Area in Acres,Total Households,Population-Total,Population-In Households,check_var
47,40,66,497,XX,01,*Jungasia,865,3665,3665,0,00010
47,40,66,521,XX,01,*Kaibartaganti,88,397,397,0,00010
47,40,66,568,XX,01,*Ketla,1140,4985,4985,0,00010
47,40,66,663,XX,01,*Machandapur,110,524,524,0,00010
47,40,66,734,XX,01,*Majhirganti,1064,4460,4460,0,00010
47,40,85,165,XX,01,*Batibhita,358,1610,1610,0,00010
47,40,85,236,XX,01,*Chandani Mahal,4333,16347,16347,0,00010
47,40,85,450,XX,01,*Hajigram,1437,6814,6776,38,00010
47,40,85,971,XX,01,*Senhati,4810,18956,18956,0,00010
47,45,07,493,XX,02,*Uttar Kashipur,2594,10645,10645,0,00010
47,45,08,121,XX,02,*Goal Para,453,1782,1782,0,00010
47,45,08,605,XX,02,*Peoples Jute Mill Area,324,1111,1111,0,00010
47,45,08,986,XX,02,*Crecent Jute Mill Area,1172,5281,5281,0,00010
47,45,08,995,XX,02,*Crecent Bazar,311,1134,1134,0,00010
47,45,09,126,XX,02,*Dakshin Muzgunni,934,3837,3836,1,00010
47,45,09,129,XX,02,*Goalkhali,1064,5367,5367,0,00010
47,45,09,138,XX,02,*Goalkhali Bastuhara Colony,1373,5677,5677,0,00010
47,45,09,280,XX,02,*Khalishpur H.E.(S.West Block),434,2096,2096,0,00010
47,45,09,295,XX,02,*Madhya Muzgunni,1430,5723,5723,0,00010
47,45,09,904,XX,02,*Uttar Bara Boyra,756,3243,3243,0,00010
47,45,09,910,XX,02,*Uttar Muzgunni,969,3921,3921,0,00010
47,45,09,914,XX,02,*Uttar Boyra Junction,491,2018,2018,0,00010
47,45,10,144,XX,02,*Dakshin Kashapur,1548,6426,6426,0,00010
47,45,10,233,XX,02,*Khalishpur H.E. East,3087,12936,12936,0,00010
47,45,10,244,XX,02,*Khalishpur H.E (Paschim Block,1046,4459,4459,0,00010
47,45,10,475,XX,02,*Nayabati,1032,4126,4126,0,00010
47,45,11,233,XX,02,*Khalishpur H.E (Purba Block),543,1602,1602,0,00010
47,45,11,250,XX,02,*Khalishpur H.E Area Uttar,736,2988,2988,0,00010
47,45,11,588,XX,02,*Platinum Jublee Labour Colony,1298,4973,4973,0,00010
47,45,11,605,XX,02,*Peoples New Colony,714,2810,2810,0,00010
47,45,12,228,XX,02,*Khalishpur H.E (Central Block,494,1863,1863,0,00010
47,45,12,233,XX,02,*Khalishpur Housing East Block,430,1815,1815,0,00010
47,45,12,250,XX,02,*Khalishpur H.E.(Old Colany),4061,16749,16749,0,00010
47,45,12,270,XX,02,*Khalishpur H.E (Tintila),194,781,781,0,00010
47,45,13,051,XX,02,*Daulatpur Jute Mill,184,505,505,0,00010
47,45,13,173,XX,02,*Hardboard Mill Area,141,607,607,0,00010
47,45,13,380,XX,02,*Uttar Alamnagar,627,2313,2313,0,00010
47,45,13,482,XX,02,*Newsprint Mills,181,937,937,0,00010
47,45,13,614,XX,02,*Platinum Jublee Mill Gate,305,1014,1014,0,00010
47,45,13,977,XX,02,*Charer Hat,975,3911,3911,0,00010
47,45,14,043,XX,02,*Bara Boyra (Part 1-3),2305,9940,9940,0,00010
47,45,14,114,XX,02,*Dakshin Boyra Junction,162,667,667,0,00010
47,45,14,217,XX,02,*Purba Boyra,488,2179,2175,4,00010
47,45,14,640,XX,02,*Royer Mahal (Part I & II),2885,13549,13549,0,00010
47,45,15,450,XX,02,*Port Area,206,1100,931,169,00010
47,45,15,510,XX,02,*Palpara,923,3667,3667,0,00010
47,45,15,744,XX,02,*Dakshin Khalishpur,1607,7617,7617,0,00010
47,45,15,865,XX,02,*Dakshin Alamnagar,1089,3930,3930,0,00010
47,48,02,758,XX,02,*Mirerdanga (Part),1078,5544,5544,0,00010
47,48,19,082,XX,01,*Atra,1484,5697,5697,0,00010
47,48,19,207,XX,01,*Bil Dakatia,283,1205,1205,0,00010
47,48,19,497,XX,01,*Gilatala,4124,17281,17281,0,00010
47,48,19,621,XX,01,*Masiali,2312,9893,9893,0,00010
47,48,19,829,XX,01,*Shiramani,2798,11888,11888,0,00010
47,48,19,870,XX,01,*Shyamganj,385,2143,2143,0,00010
47,48,75,095,XX,01,*Fulbari,925,3543,3543,0,00010
47,48,75,437,XX,01,*Jugipole,3512,14372,14371,1,00010
47,48,75,994,XX,01,*Teliganti,1629,8361,8361,0,00010
47,48,98,998,XX,02,*Gilatola Cantt.,225,1386,1386,0,00010
47,51,21,100,XX,02,*Bara Bazar,23,188,148,40,00010
47,51,21,344,XX,02,*Hospital Road,40,332,332,0,00010
47,51,21,363,XX,02,*Jailkhana Road,114,2048,2048,0,00010
47,51,21,373,XX,02,*Jora Gate,1592,6439,6439,0,00010
47,51,21,382,XX,02,*K.D.Ghosh Road,487,2366,2366,0,00010
47,51,21,392,XX,02,*Kalibari Road,44,316,316,0,00010
47,51,21,566,XX,02,*Paschim Mekot Road,47,201,201,0,00010
47,51,21,658,XX,02,*Railway Guar Colony,518,2292,2292,0,00010
47,51,21,660,XX,02,*Railway Colony (Jessore Rd.),534,2264,2264,0,00010
47,51,21,664,XX,02,*Railway Market,728,3189,3116,73,00010
47,51,21,784,XX,02,*Sir Iqbal Road,103,585,585,0,00010
47,51,22,526,XX,02,*Munshi Para,699,2875,2875,0,00010
47,51,22,628,XX,02,*Nutan Bazar,88,447,447,0,00010
47,51,22,631,XX,02,*Purba Police Line,180,752,752,0,00010
47,51,22,641,XX,02,*Paschim Police Line,265,1184,1184,0,00010
47,51,22,707,XX,02,*Rupsa Stand Road (Part),1388,5964,5942,22,00010
47,51,22,828,XX,02,*Uttar Babukhan Road,242,1096,1096,0,00010
47,51,22,896,XX,02,*Uttar Gaganbabu Road,979,4378,4378,0,00010
47,51,22,985,XX,02,*Zila School,130,543,543,0,00010
47,51,23,009,XX,02,*Ahsan Ahmed Road,343,1628,1553,75,00010
47,51,23,105,XX,02,*Beni Babu Road,548,2067,2056,11,00010
47,51,23,153,XX,02,*Cemetry Road,384,1701,1701,0,00010
47,51,23,210,XX,02,*Dharmasabha Cross Road,81,412,304,108,00010
47,51,23,497,XX,02,*Mirzapur Road,1109,4898,4817,81,00010
47,51,23,784,XX,02,*Sir Iqbal Road (P),246,1073,1070,3,00010
47,51,23,889,XX,02,*Taltola Masjid Road,515,2014,2014,0,00010
47,51,24,248,XX,02,*Dakshin Farazi Para,445,1717,1673,44,00010
47,51,24,306,XX,02,*Dakshin Gollamari,2728,11058,11022,36,00010
47,51,24,353,XX,02,*Iqbalnagar,1326,5343,5322,21,00010
47,51,24,535,XX,02,*Musalman Para,1549,6192,6192,0,00010
47,51,24,669,XX,02,*Roypara,928,3898,3898,0,00010
47,51,24,738,XX,02,*Paschim Baghmara (Part),2702,9681,9672,9,00010
47,51,27,038,XX,02,*Baghmara (Part Purba),1982,7984,7984,0,00010
47,51,27,220,XX,02,*Dolekhola,1474,5963,5845,118,00010
47,51,27,487,XX,02,*Miah Para,327,1411,1411,0,00010
47,51,27,516,XX,02,*Maulvi Para,852,3496,3496,0,00010
47,51,27,629,XX,02,*Purba Bania Khamar,2748,11411,11411,0,00010
47,51,28,164,XX,02,*A.N.Das Road,199,774,774,0,00010
47,51,28,270,XX,02,*Dakshin Toot Para,695,2840,2840,0,00010
47,51,28,401,XX,02,*Karpara,838,3396,3396,0,00010
47,51,28,787,XX,02,*Miah Para,839,3508,3508,0,00010
47,51,28,875,XX,02,*Paschim Toot Para,1587,6405,6405,0,00010
47,51,28,908,XX,02,*Toot Para Central Road,378,1475,1475,0,00010
47,51,28,928,XX,02,*Toot Para Cross Road,435,1750,1750,0,00010
47,51,29,028,XX,02,*Babu Khan Road,701,2957,2957,0,00010
47,51,29,296,XX,02,*Dakshin Gagan Babu Road,272,1242,1242,0,00010
47,51,29,334,XX,02,*Haji Mohsin Road,964,4064,4064,0,00010
47,51,29,459,XX,02,*M. T. Road,748,3181,3181,0,00010
47,51,29,707,XX,02,*Rupsha Stand Road (Part),469,1965,1941,24,00010
47,51,29,880,XX,02,*T. B. Cross Road,1076,4354,4354,0,00010
47,51,30,012,XX,02,*Azizur Rahman Road,326,1345,1345,0,00010
47,51,30,133,XX,02,*Chandmari,317,1277,1277,0,00010
47,51,30,195,XX,02,*Daroga Para,368,1426,1426,0,00010
47,51,30,280,XX,02,*Dakshin Tootpara,3430,14277,14277,0,00010
47,51,30,698,XX,02,*Rupsa Dakshin Stand Road,348,1486,1486,0,00010
47,51,30,707,XX,02,*Sachin Deb Para,333,1378,1378,0,00010
47,51,30,727,XX,02,*Sarkar Para,879,3916,3916,0,00010
47,51,30,899,XX,02,*Toot Para,669,2781,2781,0,00010
47,51,30,918,XX,02,*Toot Para Main Road,1305,5397,5397,0,00010
47,51,31,394,XX,02,*Jinnah Para,1093,4551,4551,0,00010
47,51,31,430,XX,02,*Labanchara (Madinabad),3981,16814,16814,0,00010
47,51,31,478,XX,02,*Matiakhali,1046,4427,4427,0,00010
47,51,31,507,XX,02,*Mollah Para,1756,7294,7294,0,00010
47,51,31,774,XX,02,*Shipyard,136,758,758,0,00010
47,53,10,013,XX,01,*Amadi,1808,7859,7859,0,00010
47,53,10,109,XX,01,*Baliadanga,285,1199,1199,0,00010
47,53,10,122,XX,01,*Bamandanga,49,208,208,0,00010
47,53,10,190,XX,01,*Bhandar Pole,1383,6287,6287,0,00010
47,53,10,204,XX,01,*Chak Charnamara,38,181,181,0,00010
47,53,10,218,XX,01,*Chak Gohailbati,78,338,338,0,00010
47,53,10,231,XX,01,*Chak Harikati,211,970,970,0,00010
47,53,10,258,XX,01,*Chandipur,113,439,439,0,00010
47,53,10,272,XX,01,*Charnamara,10,33,33,0,00010
47,53,10,408,XX,01,*Gohailbati,16,74,74,0,00010
47,53,10,477,XX,01,*Harinagar,501,2379,2379,0,00010
47,53,10,490,XX,01,*Hatiardanga,509,2327,2327,0,00010
47,53,10,626,XX,01,*Khepna,371,1488,1488,0,00010
47,53,10,640,XX,01,*Khiral,434,2000,2000,0,00010
47,53,10,654,XX,01,*Kinukati Berbari,120,549,549,0,00010
47,53,10,776,XX,01,*Masjidkur,299,1344,1344,0,00010
47,53,10,817,XX,01,*Naksa,864,3725,3725,0,00010
47,53,10,845,XX,01,*Patnikhali,371,1784,1784,0,00010
47,53,11,040,XX,01,*Arjunpur,348,1295,1295,0,00010
47,53,11,068,XX,01,*Baga,602,2320,2320,0,00010
47,53,11,081,XX,01,*Bagali,387,1396,1396,0,00010
47,53,11,095,XX,01,*Baila Harani,309,1303,1303,0,00010
47,53,11,136,XX,01,*Bamia,1232,4572,4572,0,00010
47,53,11,149,XX,01,*Bansal,204,675,675,0,00010
47,53,11,163,XX,01,*Bara Pota,231,901,901,0,00010
47,53,11,286,XX,01,*Chatkatala,204,733,733,0,00010
47,53,11,368,XX,01,*Fakirpota,38,129,129,0,00010
47,53,11,395,XX,01,*Fatekati,345,1439,1439,0,00010
47,53,11,422,XX,01,*Ghugrakati,1034,4266,4266,0,00010
47,53,11,517,XX,01,*Hogla,80,326,326,0,00010
47,53,11,531,XX,01,*Islampur,545,2145,2145,0,00010
47,53,11,558,XX,01,*Kalapota,80,280,280,0,00010
47,53,11,599,XX,01,*Katni,30,113,113,0,00010
47,53,11,681,XX,01,*Kusadanga,660,2517,2517,0,00010
47,53,11,695,XX,01,*Lalua,623,2355,2355,0,00010
47,53,11,763,XX,01,*Malikhali,212,837,837,0,00010
47,53,11,790,XX,01,*Mathabhanga,400,1476,1476,0,00010
47,53,11,831,XX,01,*Narayanpur,461,1881,1881,0,00010
47,53,11,872,XX,01,*Seora,128,640,640,0,00010
47,53,11,885,XX,01,*Sharishamuti,209,705,705,0,00010
47,53,11,899,XX,01,*Sholahalia,160,679,679,0,00010
47,53,11,926,XX,01,*Sreefaltala,190,794,794,0,00010
47,53,11,954,XX,01,*Talberia,65,239,239,0,00010
47,53,11,981,XX,01,*Ula,104,461,461,0,00010
47,53,22,313,XX,01,*Dakshin Bedkashi,3881,16755,16755,0,00010
47,53,55,667,XX,01,*Koyra,5101,21636,21633,3,00010
47,53,55,722,XX,03,*Madinabad,2687,11594,11594,0,00010
47,53,72,027,XX,01,*Antabania,299,1180,1180,0,00010
47,53,72,054,XX,01,*Atra,267,1171,1171,0,00010
47,53,72,170,XX,01,*Bauliaghata,101,441,441,0,00010
47,53,72,327,XX,01,*Dakshin Deara,1309,5751,5751,0,00010
47,53,72,340,XX,01,*Dashalia,198,903,903,0,00010
47,53,72,449,XX,01,*Gobindapur,231,1028,1028,0,00010
47,53,72,504,XX,01,*Hayetkhali,114,532,532,0,00010
47,53,72,545,XX,01,*Joypur,218,990,990,0,00010
47,53,72,586,XX,01,*Kalna,559,2480,2480,0,00010
47,53,72,613,XX,01,*Kharia Mathbari,1524,6425,6425,0,00010
47,53,72,708,XX,01,*Loka,164,864,864,0,00010
47,53,72,736,XX,01,*Maharajpur,1224,5409,5409,0,00010
47,53,72,804,XX,01,*Megherait,233,1121,1121,0,00010
47,53,72,913,XX,01,*Shimulia Rait,407,1630,1630,0,00010
47,53,72,940,XX,01,*Sreerampur,308,1143,1143,0,00010
47,53,78,177,XX,01,*Bhagba,610,2665,2665,0,00010
47,53,78,299,XX,01,*Chaukanni,902,3918,3918,0,00010
47,53,78,436,XX,01,*Gilabari,354,1441,1441,0,00010
47,53,78,463,XX,01,*Hadda,1271,5594,5594,0,00010
47,53,78,572,XX,01,*Kalikapur,557,2383,2383,0,00010
47,53,78,749,XX,01,*Maheswaripur,1822,7959,7952,7,00010
47,53,78,858,XX,01,*Sathalia,619,2634,2634,0,00010
47,53,78,967,XX,01,*Tentultalar Char,776,3398,3384,14,00010
47,53,94,994,XX,01,*Uttar Bedkashi,3673,15225,15225,0,00010
47,64,01,408,XX,02,*Gopalpur (Part),254,1099,1099,0,00010
47,64,02,408,XX,02,*Gopalpur (Part),265,1060,1060,0,00010
47,64,03,082,XX,02,*Bandikhali (Part),195,800,800,0,00010
47,64,03,871,XX,02,*Saral (Part),115,490,490,0,00010
47,64,04,871,XX,02,*Saral (Part),612,2661,2625,36,00010
47,64,05,107,XX,02,*Saral (Part),686,2856,2856,0,00010
47,64,06,107,XX,02,*Batikhali (Part),495,1989,1989,0,00010
47,64,07,107,XX,02,*Batikhali (Part),409,1796,1796,0,00010
47,64,08,107,XX,02,*Batikhali (Part),268,1134,1081,53,00010
47,64,09,107,XX,02,*Batikhali (Part),339,1402,1402,0,00010
47,64,09,900,XX,02,*Siberbati (F),150,730,730,0,00010
47,64,16,177,XX,01,*Chak Bishnupur,251,1061,1061,0,00010
47,64,16,198,XX,01,*Chak Kaoali,399,1711,1711,0,00010
47,64,16,227,XX,01,*Chandkhali,83,320,320,0,00010
47,64,16,231,XX,01,*Chandmukhi,81,353,353,0,00010
47,64,16,305,XX,01,*Debduar,908,3629,3629,0,00010
47,64,16,309,XX,01,*Dhamrail,689,2915,2915,0,00010
47,64,16,322,XX,01,*Dhemsakhali,117,547,547,0,00010
47,64,16,350,XX,01,*Fatehpur,147,553,553,0,00010
47,64,16,355,XX,01,*Feduarabad,42,238,238,0,00010
47,64,16,367,XX,01,*Gajalia,1112,4670,4670,0,00010
47,64,16,371,XX,01,*Garerdanga,184,691,691,0,00010
47,64,16,421,XX,01,*Hasimpur,224,999,999,0,00010
47,64,16,437,XX,01,*Hariardanga,95,374,374,0,00010
47,64,16,483,XX,01,*Hazrakati,96,368,368,0,00010
47,64,16,516,XX,01,*Kaiya Chhitibunia,154,704,704,0,00010
47,64,16,524,XX,01,*Kalidaspur,479,2039,2039,0,00010
47,64,16,540,XX,01,*Kalmibunia Bishnupur,57,269,269,0,00010
47,64,16,549,XX,01,*Kalua,377,1419,1419,0,00010
47,64,16,553,XX,01,*Kamalapur,1009,4216,4199,17,00010
47,64,16,569,XX,01,*Kantabunia,353,1539,1539,0,00010
47,64,16,573,XX,01,*Kanuardanga,184,764,764,0,00010
47,64,16,578,XX,01,*Kaoali,368,1430,1430,0,00010
47,64,16,639,XX,01,*Krishnanagar,663,2888,2888,0,00010
47,64,16,726,XX,01,*Maukhali,440,1988,1988,0,00010
47,64,16,767,XX,01,*Orabunia,102,439,439,0,00010
47,64,16,850,XX,01,*Saha Para,339,1569,1569,0,00010
47,64,16,933,XX,01,*Sreepur,10,41,41,0,00010
47,64,27,140,XX,01,*Bigardana,297,1168,1168,0,00010
47,64,27,218,XX,01,*Chakari Bakari,64,264,264,0,00010
47,64,27,297,XX,01,*Darun Mallik,242,937,937,0,00010
47,64,27,334,XX,01,*Dighalia,80,333,333,0,00010
47,64,27,379,XX,01,*Geubunia,171,669,669,0,00010
47,64,27,412,XX,01,*Gopepagla,134,513,513,0,00010
47,64,27,462,XX,01,*Harinkhola,328,1353,1353,0,00010
47,64,27,466,XX,01,*Hatbaria,141,549,549,0,00010
47,64,27,507,XX,01,*Jirbunia,415,1769,1769,0,00010
47,64,27,532,XX,01,*Kalinagar,227,1029,1029,0,00010
47,64,27,677,XX,01,*Madhukhali,184,737,737,0,00010
47,64,27,685,XX,01,*Magura Deluti,641,2674,2674,0,00010
47,64,27,755,XX,01,*Noai,143,590,590,0,00010
47,64,27,784,XX,01,*Par Madhukhali,80,260,260,0,00010
47,64,27,805,XX,01,*Fulbaria,186,670,670,0,00010
47,64,27,821,XX,01,*Radhanagar,98,404,404,0,00010
47,64,27,854,XX,01,*Saidkhali,161,614,614,0,00010
47,64,27,883,XX,01,*Senerber,78,299,299,0,00010
47,64,27,957,XX,01,*Telikhali,147,722,722,0,00010
47,64,33,061,XX,01,*Baisarabad,20,70,70,0,00010
47,64,33,082,XX,01,*Bandikati,244,1014,1014,0,00010
47,64,33,161,XX,01,*Boyra,22,62,62,0,00010
47,64,33,165,XX,01,*Britti Gopalpur,83,330,330,0,00010
47,64,33,239,XX,01,*Char Malai,134,526,526,0,00010
47,64,33,260,XX,01,*Chenchua,312,1348,1348,0,00010
47,64,33,359,XX,01,*Gadaipur,753,2922,2922,0,00010
47,64,33,383,XX,01,*Ghosal,293,1247,1247,0,00010
47,64,33,408,XX,01,*Gopalpur,895,3607,3607,0,00010
47,64,33,491,XX,01,*Hitampur,421,1858,1858,0,00010
47,64,33,722,XX,01,*Mathbari,590,2372,2372,0,00010
47,64,33,734,XX,01,*Melek Puraikati,264,1254,1254,0,00010
47,64,33,813,XX,01,*Puraikati,463,1883,1883,0,00010
47,64,33,945,XX,01,*Takia,308,1176,1176,0,00010
47,64,39,272,XX,01,*Dakshin Bainbari,549,2084,2084,0,00010
47,64,39,375,XX,01,*Garuikhali,1584,6872,6867,5,00010
47,64,39,499,XX,01,*Hogla Char,353,1570,1570,0,00010
47,64,39,648,XX,01,*Kumkhali,1156,4376,4376,0,00010
47,64,39,763,XX,01,*Nurpur Amirpur,1693,6669,6669,0,00010
47,64,39,978,XX,01,*Uttar Bainbari,285,1234,1229,5,00010
47,64,44,235,XX,01,*Char Kapotkha,72,170,170,0,00010
47,64,44,243,XX,01,*Patharghata,8,27,27,0,00010
47,64,44,293,XX,01,*Dakshin Salua,209,854,854,0,00010
47,64,44,441,XX,01,*Haridaskati,608,2536,2536,0,00010
47,64,44,445,XX,01,*Haridhali,776,3156,3156,0,00010
47,64,44,697,XX,01,*Mamudkati,649,2562,2562,0,00010
47,64,44,739,XX,01,*Nagar Sreerampur,488,1986,1986,0,00010
47,64,44,759,XX,01,*Noakati,604,2426,2426,0,00010
47,64,44,809,XX,01,*Pratapkati,230,920,920,0,00010
47,64,44,825,XX,01,*Rahimpur,144,554,554,0,00010
47,64,44,838,XX,01,*Ramnathpur,469,1878,1878,0,00010
47,64,44,924,XX,01,*Sonatankati,851,3229,3229,0,00010
47,64,44,974,XX,01,*Uludanga,231,909,909,0,00010
47,64,44,986,XX,01,*Uttar Deara,95,360,360,0,00010
47,64,44,994,XX,01,*Uttar Salua,421,1848,1848,0,00010
47,64,50,099,XX,01,*Baruidanga,223,856,856,0,00010
47,64,50,127,XX,01,*Bhairabghata,25,106,106,0,00010
47,64,50,152,XX,01,*Birasi,724,2865,2865,0,00010
47,64,50,264,XX,01,*Chinamala,151,487,487,0,00010
47,64,50,396,XX,01,*Goal Bathan,91,394,394,0,00010
47,64,50,474,XX,01,*Hauli,256,1012,1012,0,00010
47,64,50,561,XX,01,*Kanaidanga,10,39,39,0,00010
47,64,50,586,XX,01,*Kashimnagar,1372,5669,5669,0,00010
47,64,50,631,XX,01,*Kapilmuni,374,1560,1560,0,00010
47,64,50,705,XX,01,*Maloth,644,2641,2641,0,00010
47,64,50,751,XX,01,*Nasirpur,1012,4252,4252,0,00010
47,64,50,829,XX,01,*Ramchandra Nagar,1470,5748,5748,0,00010
47,64,50,833,XX,01,*Ramnagar,543,2079,2079,0,00010
47,64,50,846,XX,01,*Rejakpur,271,1124,1124,0,00010
47,64,50,904,XX,01,*Silemanpur,563,2249,2249,0,00010
47,64,50,941,XX,01,*Shyamnagar,453,1748,1748,0,00010
47,64,50,953,XX,01,*Taltala Alakdi,48,182,182,0,00010
47,64,61,012,XX,01,*Alamtala,744,3345,3345,0,00010
47,64,61,169,XX,01,*Chak Bagura (Sharankhali),76,349,349,0,00010
47,64,61,181,XX,01,*Chakchandmukhi,22,83,83,0,00010
47,64,61,487,XX,01,*Hentalbunia,76,325,325,0,00010
47,64,61,582,XX,01,*Karulia,95,453,453,0,00010
47,64,61,602,XX,01,*Keoratala,64,297,297,0,00010
47,64,61,611,XX,01,*Kharia Dhemsakhali,2143,9684,9684,0,00010
47,64,61,656,XX,01,*Lakshmikhola,724,3087,3087,0,00010
47,64,61,664,XX,01,*Laskar,626,2768,2768,0,00010
47,64,61,714,XX,01,*Matan,20,72,72,0,00010
47,64,67,024,XX,01,*Andhar Manik,201,773,773,0,00010
47,64,67,053,XX,01,*Bahirbunia,63,266,266,0,00010
47,64,67,326,XX,01,*Dholai,115,499,499,0,00010
47,64,67,363,XX,01,*Gadardanga,120,507,507,0,00010
47,64,67,416,XX,01,*Guachhoba,150,641,641,0,00010
47,64,67,429,XX,01,*Hinimunkia,501,2036,2036,0,00010
47,64,67,433,XX,01,*Haria,156,690,690,0,00010
47,64,67,668,XX,01,*Lata Putlakhali,452,1846,1846,0,00010
47,64,67,776,XX,01,*Pana,68,338,338,0,00010
47,64,67,817,XX,01,*Putimari,287,1125,1125,0,00010
47,64,67,858,XX,01,*Samukpota,120,548,548,0,00010
47,64,67,862,XX,01,*Sankardana,76,287,287,0,00010
47,64,67,961,XX,01,*Tentultala,210,813,813,0,00010
47,64,67,990,XX,01,*Uttar Kantamari,117,487,487,0,00010
47,64,83,008,XX,01,*Alakdia,10,36,36,0,00010
47,64,83,033,XX,01,*Arazi Bhabanipur,491,2038,2038,0,00010
47,64,83,086,XX,01,*Banka,885,3643,3643,0,00010
47,64,83,119,XX,01,*Bhabanipur,342,1401,1401,0,00010
47,64,83,133,XX,01,*Chak Barbaria,3,8,8,0,00010
47,64,83,268,XX,01,*Churadanga Burhanpur,2,4,4,0,00010
47,64,83,536,XX,01,*Kalmi Bunia,36,95,92,3,00010
47,64,83,590,XX,01,*Kati Para,981,3896,3896,0,00010
47,64,83,644,XX,01,*Kule Sreekanthapur,1536,6371,6371,0,00010
47,64,83,842,XX,01,*Raruli,2214,8660,8660,0,00010
47,64,89,020,XX,01,*Amurkata,206,919,919,0,00010
47,64,89,115,XX,01,*Betbunia,792,3521,3521,0,00010
47,64,89,156,XX,01,*Boyar Jhapa,430,1864,1864,0,00010
47,64,89,247,XX,01,*Char Banda,205,900,900,0,00010
47,64,89,284,XX,01,*Dakshin Kanmukhi,193,862,862,0,00010
47,64,89,330,XX,01,*Digha,317,1456,1456,0,00010
47,64,89,450,XX,01,*Harikhali,28,111,111,0,00010
47,64,89,454,XX,01,*Harikhali Chak,149,611,611,0,00010
47,64,89,606,XX,01,*Khalia,409,1859,1859,0,00010
47,64,89,772,XX,01,*Paikgachha,1030,4522,4522,0,00010
47,64,89,780,XX,01,*Par Boyar Jhapa,270,1159,1159,0,00010
47,64,89,792,XX,01,*Patan,588,2527,2527,0,00010
47,64,89,796,XX,01,*Paschim Kanmukhi,89,477,476,1,00010
47,64,89,867,XX,01,*Sannyasidanga,51,232,232,0,00010
47,64,89,912,XX,01,*Sholadana,204,791,791,0,00010
47,64,89,916,XX,01,*Sonakhali,109,488,488,0,00010
47,64,89,920,XX,01,*Sonamukhi,2,8,8,0,00010
47,69,38,041,XX,03,*Alka,1848,8160,8160,0,00010
47,69,38,331,XX,03,*Damodar,4786,20291,20223,68,00010
47,69,38,456,XX,01,*Garakhola,1859,8291,8291,0,00010
47,69,57,124,XX,01,*Baddaganti,235,1069,1069,0,00010
47,69,57,248,XX,01,*Chatiani,686,3012,3012,0,00010
47,69,57,373,XX,01,*Daukona,665,2891,2891,0,00010
47,69,57,414,XX,01,*Dhopakhola,1036,4348,4348,0,00010
47,69,57,538,XX,01,*Jamira,889,3929,3929,0,00010
47,69,57,787,XX,01,*Piprail,905,3889,3889,0,00010
47,69,76,165,XX,01,*Begunbaria,352,1473,1472,1,00010
47,69,76,290,XX,01,*Dakshin Dihi,1202,5309,5309,0,00010
47,69,76,580,XX,01,*Jogini Pasha,1676,6873,6873,0,00010
47,69,76,663,XX,01,*Naodari,472,1998,1998,0,00010
47,69,76,704,XX,01,*Paygram,684,3003,3003,0,00010
47,69,76,746,XX,01,*Paygram Kasba,750,2917,2917,0,00010
47,69,76,912,XX,03,*Tajpur,756,3130,3116,14,00010
47,69,76,953,XX,01,*Tartibpur,212,916,916,0,00010
47,69,76,994,XX,01,*Uttar Dihi,542,2382,2382,0,00010
47,75,13,015,XX,01,*Aijganti,2801,11459,11459,0,00010
47,75,13,290,XX,01,*Deara,1738,7768,7768,0,00010
47,75,13,352,XX,01,*Durjani Mahal,1298,5749,5749,0,00010
47,75,13,535,XX,01,*Jogihati,950,4353,4353,0,00010
47,75,13,551,XX,01,*Khan Mohammadpur,338,1463,1463,0,00010
47,75,13,673,XX,01,*Milkey Deara,903,3863,3863,0,00010
47,75,13,826,XX,01,*Rajapur,2147,8875,8875,0,00010
47,75,13,918,XX,01,*Sulpur,194,788,788,0,00010
47,75,27,030,XX,01,*Alaipur,1813,8432,8432,0,00010
47,75,27,122,XX,01,*Balati,276,1827,1827,0,00010
47,75,27,146,XX,01,*Bil Maubhog,144,695,695,0,00010
47,75,27,168,XX,01,*Bara Jala,81,472,472,0,00010
47,75,27,214,XX,01,*Chandpur,274,1204,1204,0,00010
47,75,27,292,XX,01,*Dakshin Bamundanga,359,1618,1618,0,00010
47,75,27,306,XX,01,*Dhopakhola,370,1625,1625,0,00010
47,75,27,321,XX,01,*Doba,723,3253,3253,0,00010
47,75,27,397,XX,01,*Ghatbhog,753,3513,3513,0,00010
47,75,27,443,XX,01,*Goara,399,1779,1779,0,00010
47,75,27,734,XX,01,*Narikeli,125,626,626,0,00010
47,75,27,811,XX,01,*Pithabhog,476,2103,2103,0,00010
47,75,27,819,XX,01,*Shiali,1395,6639,6639,0,00010
47,75,54,045,XX,01,*Amdabad,318,1420,1420,0,00010
47,75,54,091,XX,01,*Baghmara,2994,11010,11010,0,00010
47,75,54,244,XX,01,*Char Rupsa,1209,4509,4509,0,00010
47,75,54,260,XX,01,*Char Sreerampur,120,524,524,0,00010
47,75,54,367,XX,01,*Fatehpur,11,39,39,0,00010
47,75,54,418,XX,01,*Jabusa,1474,6195,6195,0,00010
47,75,54,489,XX,01,*Ilaipur,793,3024,3024,0,00010
47,75,54,520,XX,01,*Joypur,721,2933,2933,0,00010
47,75,54,566,XX,01,*Khanka,5,22,22,0,00010
47,75,54,596,XX,01,*Kismat Khulna,356,1689,1689,0,00010
