ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total Male,% Male-Never married,% Male-Married,% Male-Widowed,% Male-Divorced/Separated,Total Female,% Female-Never married,% Female-Married,% Female-Widowed,% Female-Divorced/Separated,check_var
48.0,33.0,26.0,XXX,XX,XX,Chauganga Union Total,5550,41.9,57.6,0.5,0.0,5268,24.8,64.9,9.7,0.6,00111
48.0,33.0,43.0,XXX,XX,XX,Dhanpur Union Total,5176,38.5,61.1,0.5,0.0,5003,29.0,60.5,10.4,0.2,00111
48.0,33.0,47.0,XXX,XX,XX,Elongjuri Union Total,4896,39.7,59.5,0.8,0.1,4922,25.1,64.2,10.1,0.6,00111
48.0,33.0,51.0,XXX,XX,XX,Itna Union Total,9124,39.1,60.1,0.7,0.0,8737,25.6,65.5,8.6,0.4,00111
48.0,33.0,60.0,XXX,XX,XX,Joy Siddhi Union Total,6029,36.7,62.4,0.8,0.1,6262,22.1,67.7,9.8,0.4,00111
48.0,33.0,86.0,XXX,XX,XX,Mriga Union Total,7987,38.8,60.5,0.5,0.2,8039,24.6,65.2,9.3,0.9,00111
48.0,33.0,94.0,XXX,XX,XX,Raituti Union Total,8604,39.4,59.8,0.7,0.1,8026,23.7,64.4,11.3,0.5,00111
48.0,42.0,XX.0,XXX,XX,XX,Karimganj Upazila Total,99913,39.0,60.3,0.6,0.1,106837,25.8,64.7,9.0,0.6,00111
48.0,42.0,1.0,XXX,XX,XX,Ward No-01 Total,1652,37.5,62.0,0.4,0.0,1698,25.5,66.4,7.5,0.5,00111
48.0,42.0,2.0,XXX,XX,XX,Ward No-02 Total,827,37.6,61.3,0.6,0.5,937,25.7,60.3,12.5,1.5,00111
48.0,42.0,3.0,XXX,XX,XX,Ward No-03 Total,1021,41.6,55.9,2.4,0.0,1245,29.2,59.9,10.3,0.6,00111
48.0,42.0,4.0,XXX,XX,XX,Ward No-04 Total,821,40.3,58.8,0.9,0.0,853,26.0,63.3,10.4,0.2,00111
48.0,42.0,5.0,XXX,XX,XX,Ward No-05 Total,1754,48.6,50.3,1.0,0.1,1622,30.0,60.3,9.2,0.4,00111
48.0,42.0,6.0,XXX,XX,XX,Ward No-06 Total,1060,37.5,62.4,0.2,0.0,1244,28.3,65.2,6.2,0.3,00111
48.0,42.0,7.0,XXX,XX,XX,Ward No-07 Total,598,41.1,58.2,0.7,0.0,641,26.5,59.6,13.4,0.5,00111
48.0,42.0,8.0,XXX,XX,XX,Ward No-08 Total,890,42.8,56.5,0.7,0.0,1037,26.4,59.9,12.5,1.2,00111
48.0,42.0,9.0,XXX,XX,XX,Ward No-09 Total,1132,40.3,57.5,2.0,0.2,1276,27.4,59.1,12.7,0.8,00111
48.0,42.0,13.0,XXX,XX,XX,Baragharia Union Total,4477,37.3,62.3,0.3,0.0,4996,23.7,67.5,8.4,0.4,00111
48.0,42.0,17.0,XXX,XX,XX,Dehunda Union Total,7046,39.9,59.6,0.4,0.1,7726,26.6,65.3,7.6,0.5,00111
48.0,42.0,25.0,XXX,XX,XX,Gundhar Union Total,10525,39.5,59.8,0.6,0.2,10491,27.1,63.0,9.2,0.6,00111
48.0,42.0,34.0,XXX,XX,XX,Gujadia Union Total,12653,40.0,59.4,0.4,0.1,13605,25.8,65.6,8.2,0.3,00111
48.0,42.0,43.0,XXX,XX,XX,Jafarabad Union Total,4998,38.4,61.1,0.4,0.1,5633,26.1,62.4,11.1,0.4,00111
48.0,42.0,51.0,XXX,XX,XX,Joyka Union Total,13560,39.7,59.5,0.7,0.1,13609,25.4,64.1,9.8,0.8,00111
48.0,42.0,60.0,XXX,XX,XX,Kadir Jangal Union Total,11322,38.2,60.9,0.7,0.2,13193,25.8,62.9,10.4,0.8,00111
48.0,42.0,71.0,XXX,XX,XX,Kiratan Union Total,3193,38.2,61.2,0.5,0.1,3617,26.0,65.4,8.1,0.6,00111
48.0,42.0,77.0,XXX,XX,XX,Niamatpur Union Total,8695,38.3,61.1,0.6,0.1,8948,25.1,67.4,7.1,0.4,00111
48.0,42.0,86.0,XXX,XX,XX,Noabad Union Total,8141,37.1,62.4,0.3,0.1,9006,23.7,67.1,8.6,0.6,00111
48.0,42.0,94.0,XXX,XX,XX,Sutar Para Union Total,5548,37.5,61.4,0.9,0.1,5460,25.2,66.9,7.3,0.7,00111
48.0,45.0,XX.0,XXX,XX,XX,Katiadi Upazila Total,106028,38.1,61.1,0.7,0.2,120409,23.5,64.9,10.7,0.9,00111
48.0,45.0,1.0,XXX,XX,XX,Ward No-01 Total,2397,39.1,60.4,0.4,0.1,2599,24.7,65.1,9.0,1.1,00111
48.0,45.0,2.0,XXX,XX,XX,Ward No-02 Total,2288,39.6,59.4,0.8,0.2,2323,24.6,65.1,9.0,1.2,00111
48.0,45.0,3.0,XXX,XX,XX,Ward No-03 Total,1990,38.6,61.0,0.4,0.0,2084,25.8,67.2,6.5,0.4,00111
48.0,45.0,4.0,XXX,XX,XX,Ward No-04 Total,1284,39.7,59.5,0.8,0.0,1405,24.0,63.0,12.2,0.9,00111
48.0,45.0,5.0,XXX,XX,XX,Ward No-05 Total,1256,37.3,62.1,0.6,0.1,1348,23.0,65.0,11.1,0.9,00111
48.0,45.0,6.0,XXX,XX,XX,Ward No-06 Total,1562,35.6,64.1,0.2,0.1,1881,21.9,63.5,13.8,0.9,00111
48.0,45.0,7.0,XXX,XX,XX,Ward No-07 Total,1100,39.3,60.5,0.1,0.2,1317,24.8,70.0,4.5,0.7,00111
48.0,45.0,8.0,XXX,XX,XX,Ward No-08 Total,980,36.0,62.2,1.4,0.3,1183,23.2,63.2,12.3,1.4,00111
48.0,45.0,9.0,XXX,XX,XX,Ward No-09 Total,1502,35.5,64.0,0.4,0.1,1896,21.6,67.6,10.1,0.7,00111
48.0,45.0,13.0,XXX,XX,XX,Achmita Union Total,12442,38.5,60.9,0.5,0.2,14116,23.9,64.9,10.3,0.9,00111
48.0,45.0,19.0,XXX,XX,XX,Banagram Union Total,11941,37.2,62.1,0.6,0.1,13492,23.7,65.2,10.6,0.6,00111
48.0,45.0,28.0,XXX,XX,XX,Chandpur Union Total,9921,39.2,59.9,0.7,0.1,11680,23.4,64.0,11.8,0.7,00111
48.0,45.0,38.0,XXX,XX,XX,Jalalpur Union Total,8378,40.3,58.9,0.6,0.2,9491,23.8,65.9,9.5,0.8,00111
48.0,45.0,47.0,XXX,XX,XX,Kargaon Union Total,10100,35.9,62.9,1.0,0.3,11258,21.5,66.0,11.4,1.1,00111
48.0,45.0,66.0,XXX,XX,XX,Lohajuri Union Total,7448,35.7,63.6,0.6,0.2,8435,22.1,65.8,11.2,1.0,00111
48.0,45.0,76.0,XXX,XX,XX,Masua Union Total,11689,38.7,60.2,0.9,0.2,13170,23.5,64.4,11.2,0.9,00111
48.0,45.0,85.0,XXX,XX,XX,Mumurdia Union Total,9158,39.1,60.1,0.6,0.1,10549,24.0,64.2,10.9,0.9,00111
48.0,45.0,95.0,XXX,XX,XX,Shahasram Dhuldia Union Total,10592,38.1,60.8,1.0,0.2,12182,24.3,63.8,11.0,0.8,00111
48.0,49.0,XX.0,XXX,XX,XX,Kishoreganj Sadar Upazila Total,150607,40.9,58.2,0.7,0.2,156990,27.4,62.7,9.1,0.7,00111
48.0,49.0,1.0,XXX,XX,XX,Ward No-01 Total,3108,41.3,57.9,0.7,0.1,3430,30.3,62.6,6.6,0.5,00111
48.0,49.0,2.0,XXX,XX,XX,Ward No-02 Total,5427,39.5,60.3,0.2,0.0,5407,35.5,57.9,6.2,0.5,00111
48.0,49.0,3.0,XXX,XX,XX,Ward No-03 Total,4969,51.7,47.8,0.4,0.0,4115,33.5,59.8,6.5,0.3,00111
48.0,49.0,4.0,XXX,XX,XX,Ward No-04 Total,3778,47.1,52.1,0.6,0.3,3672,30.1,59.5,9.6,0.8,00111
48.0,49.0,5.0,XXX,XX,XX,Ward No-05 Total,4603,55.6,43.8,0.6,0.0,4369,38.0,54.3,7.5,0.1,00111
48.0,49.0,6.0,XXX,XX,XX,Ward No-06 Total,3778,44.2,54.6,1.0,0.2,3953,35.4,54.1,9.9,0.6,00111
48.0,49.0,7.0,XXX,XX,XX,Ward No-07 Total,6338,48.8,50.1,0.9,0.1,6211,33.3,56.9,9.1,0.7,00111
48.0,49.0,8.0,XXX,XX,XX,Ward No-08 Total,4043,43.9,55.1,0.8,0.2,4300,29.9,60.7,8.5,1.0,00111
48.0,49.0,9.0,XXX,XX,XX,Ward No-09 Total,5591,42.0,57.3,0.7,0.1,5858,30.4,61.6,7.7,0.3,00111
48.0,49.0,16.0,XXX,XX,XX,Binnati Union Total,7384,39.1,60.0,0.6,0.3,7995,26.1,63.3,9.8,0.7,00111
48.0,49.0,17.0,XXX,XX,XX,Baulai Union Total,13086,37.8,61.4,0.6,0.2,13855,24.0,65.8,9.4,0.8,00111
48.0,49.0,25.0,XXX,XX,XX,Chauddasata Union Total,14138,37.8,61.6,0.5,0.0,15068,24.0,67.5,8.0,0.6,00111
48.0,49.0,34.0,XXX,XX,XX,Dana Patali Union Total,5343,40.3,58.9,0.6,0.2,5852,25.3,63.8,10.0,0.9,00111
48.0,49.0,43.0,XXX,XX,XX,Jasodal Union Total,12473,39.8,58.9,1.0,0.3,12702,25.4,63.3,10.1,1.3,00111
48.0,49.0,51.0,XXX,XX,XX,Korsha Kariail Union Total,7670,36.9,61.9,0.8,0.4,8901,23.5,65.1,10.5,0.8,00111
48.0,49.0,60.0,XXX,XX,XX,Latibabad Union Total,9376,38.5,60.8,0.6,0.1,9678,25.9,63.8,9.4,0.8,00111
48.0,49.0,69.0,XXX,XX,XX,Mahinanda Union Total,8267,40.4,58.9,0.4,0.2,8395,27.0,63.1,9.3,0.7,00111
48.0,49.0,77.0,XXX,XX,XX,Maij Khapan Union Total,8508,37.6,61.4,0.9,0.1,9297,24.5,64.7,10.0,0.8,00111
48.0,49.0,86.0,XXX,XX,XX,Maria Union Total,12808,40.5,58.5,0.8,0.2,13278,27.8,61.7,9.6,0.9,00111
48.0,49.0,94.0,XXX,XX,XX,Rashidabad Union Total,9919,39.8,59.1,0.9,0.2,10654,25.9,63.1,10.1,0.9,00111
48.0,54.0,XX.0,XXX,XX,XX,Kuliar Char Upazila Total,61548,39.7,59.5,0.6,0.2,68530,25.5,64.6,9.2,0.7,00111
48.0,54.0,1.0,XXX,XX,XX,Ward No-01 Total,1094,41.5,57.5,0.9,0.1,1170,26.8,61.2,11.6,0.4,00111
48.0,54.0,2.0,XXX,XX,XX,Ward No-02 Total,1232,41.7,57.5,0.6,0.1,1234,29.0,65.8,4.6,0.6,00111
48.0,54.0,3.0,XXX,XX,XX,Ward No-03 Total,2102,49.3,50.5,0.2,0.0,1802,31.2,61.1,7.4,0.3,00111
48.0,54.0,4.0,XXX,XX,XX,Ward No-04 Total,1333,44.2,54.8,0.8,0.2,1103,28.1,62.9,8.2,0.8,00111
48.0,54.0,5.0,XXX,XX,XX,Ward No-05 Total,1484,41.2,58.0,0.4,0.4,1716,26.7,59.6,12.3,1.3,00111
48.0,54.0,6.0,XXX,XX,XX,Ward No-06 Total,1044,38.7,60.7,0.6,0.0,1173,25.9,64.7,9.1,0.3,00111
48.0,54.0,7.0,XXX,XX,XX,Ward No-07 Total,1164,37.6,62.1,0.2,0.1,1429,25.3,65.5,8.8,0.4,00111
48.0,54.0,8.0,XXX,XX,XX,Ward No-08 Total,945,40.8,57.8,1.3,0.1,1159,33.0,59.0,7.9,0.1,00111
48.0,54.0,9.0,XXX,XX,XX,Ward No-09 Total,985,42.3,57.2,0.4,0.1,1144,27.4,64.1,8.2,0.3,00111
48.0,54.0,11.0,XXX,XX,XX,Chhaysuti Union Total,10244,39.9,59.2,0.8,0.2,11994,26.7,64.3,8.6,0.4,00111
48.0,54.0,23.0,XXX,XX,XX,Faridpur Union Total,4101,36.3,62.9,0.7,0.1,4851,23.5,66.9,8.8,0.8,00111
48.0,54.0,35.0,XXX,XX,XX,Gobaria Abdullahpur Union Total,11551,37.1,62.3,0.4,0.3,13048,23.5,65.7,9.8,0.9,00111
48.0,54.0,59.0,XXX,XX,XX,Osmanpur Union Total,4984,42.6,56.6,0.7,0.1,5377,26.0,64.2,9.4,0.4,00111
48.0,54.0,71.0,XXX,XX,XX,Ramdi Union Total,10118,40.0,59.3,0.6,0.1,10916,25.3,64.4,9.6,0.7,00111
48.0,54.0,83.0,XXX,XX,XX,Salua Union Total,9167,38.8,60.4,0.6,0.2,10414,24.6,65.1,9.5,0.7,00111
48.0,59.0,XX.0,XXX,XX,XX,Mithamain Upazila Total,41931,39.2,60.0,0.6,0.1,40859,24.3,65.3,9.4,0.9,00111
48.0,59.0,11.0,XXX,XX,XX,Bairati Union Total,3933,36.4,62.8,0.8,0.1,3655,18.0,71.4,8.6,2.0,00111
48.0,59.0,13.0,XXX,XX,XX,Dhaki Union Total,6857,39.6,59.4,0.8,0.2,6914,25.0,62.4,11.4,1.2,00111
48.0,59.0,27.0,XXX,XX,XX,Ghagra Union Total,7268,41.2,58.2,0.5,0.1,7301,26.4,64.7,8.4,0.6,00111
48.0,59.0,40.0,XXX,XX,XX,Gopedighi Union Total,6724,38.1,61.5,0.4,0.0,6821,24.4,66.0,9.0,0.7,00111
48.0,59.0,54.0,XXX,XX,XX,Khatkhal Union Total,4855,37.6,61.4,0.9,0.1,4661,20.1,69.1,9.7,1.1,00111
48.0,59.0,67.0,XXX,XX,XX,Keorjori Union Total,4956,40.8,58.0,0.8,0.3,4802,24.6,64.6,10.0,0.7,00111
48.0,59.0,81.0,XXX,XX,XX,Mithamain Union Total,7338,39.6,59.9,0.5,0.0,6705,27.5,62.9,8.9,0.6,00111
48.0,76.0,XX.0,XXX,XX,XX,Nikli Upazila Total,46845,36.7,62.4,0.7,0.2,47427,22.4,65.8,10.7,1.1,00111
48.0,76.0,23.0,XXX,XX,XX,Chhatir Char Union Total,3100,38.1,60.9,0.8,0.2,3000,21.5,65.1,11.5,1.8,00111
48.0,76.0,27.0,XXX,XX,XX,Dampara Union Total,6741,38.5,60.7,0.7,0.1,6887,23.0,65.2,10.5,1.2,00111
48.0,76.0,38.0,XXX,XX,XX,Gurai Union Total,5688,37.2,61.4,1.1,0.3,5791,22.6,65.1,11.1,1.3,00111
48.0,76.0,47.0,XXX,XX,XX,Jaraitala Union Total,7052,36.6,62.4,0.8,0.3,7704,22.1,65.8,10.9,1.2,00111
48.0,76.0,57.0,XXX,XX,XX,Karpasha Union Total,5200,35.6,63.3,1.0,0.1,5383,21.5,65.8,11.7,1.0,00111
48.0,76.0,76.0,XXX,XX,XX,Nikli Union Total,11272,35.8,63.3,0.8,0.1,11521,22.1,66.1,11.0,0.9,00111
48.0,76.0,85.0,XXX,XX,XX,Singpur Union Total,7792,36.5,63.2,0.3,0.1,7141,23.4,66.8,8.8,1.1,00111
48.0,79.0,XX.0,XXX,XX,XX,Pakundia Upazila Total,88459,39.4,59.7,0.7,0.2,98581,24.3,65.7,9.0,1.0,00111
48.0,79.0,1.0,XXX,XX,XX,Ward No-01 Total,936,37.9,61.0,0.6,0.4,1010,23.0,65.1,10.4,1.5,00111
48.0,79.0,2.0,XXX,XX,XX,Ward No-02 Total,961,38.0,60.9,1.0,0.1,1084,25.6,66.1,7.6,0.8,00111
48.0,79.0,3.0,XXX,XX,XX,Ward No-03 Total,843,42.0,57.5,0.5,0.0,955,27.3,62.2,10.2,0.3,00111
48.0,79.0,4.0,XXX,XX,XX,Ward No-04 Total,955,43.2,56.3,0.4,0.0,1098,24.0,68.1,6.2,1.6,00111
48.0,79.0,5.0,XXX,XX,XX,Ward No-05 Total,1647,38.3,61.4,0.2,0.1,1768,25.6,68.6,5.4,0.5,00111
48.0,79.0,6.0,XXX,XX,XX,Ward No-06 Total,1186,42.1,56.7,1.1,0.1,1293,24.1,63.3,11.8,0.7,00111
48.0,79.0,7.0,XXX,XX,XX,Ward No-07 Total,1093,41.2,58.7,0.1,0.0,1286,25.5,70.3,3.7,0.5,00111
48.0,79.0,8.0,XXX,XX,XX,Ward No-08 Total,1312,37.8,61.7,0.3,0.2,1371,23.1,68.0,7.6,1.3,00111
48.0,79.0,9.0,XXX,XX,XX,Ward No-09 Total,1349,40.6,58.4,0.8,0.1,1507,22.0,67.5,9.8,0.7,00111
48.0,79.0,15.0,XXX,XX,XX,Barudia Union Total,9224,38.3,60.4,0.9,0.3,10794,23.0,66.5,9.5,1.0,00111
48.0,79.0,19.0,XXX,XX,XX,Chandi Pasha Union Total,8152,37.9,60.9,0.9,0.3,8988,23.6,64.3,10.9,1.2,00111
48.0,79.0,28.0,XXX,XX,XX,Char Faradi Union Total,8063,40.2,58.8,0.7,0.2,8992,24.6,65.8,8.5,1.1,00111
48.0,79.0,38.0,XXX,XX,XX,Egarasindur Union Total,11890,38.6,60.3,0.8,0.3,13380,24.5,66.0,8.1,1.4,00111
48.0,79.0,47.0,XXX,XX,XX,Hosendi Union Total,3644,39.1,60.2,0.6,0.1,4477,26.0,64.5,9.0,0.6,00111
48.0,79.0,57.0,XXX,XX,XX,Jangalia Union Total,12029,41.7,57.6,0.5,0.2,12657,26.0,64.6,8.5,0.8,00111
48.0,79.0,66.0,XXX,XX,XX,Narandi Union Total,6510,38.4,60.5,0.8,0.2,7386,23.0,66.1,10.0,0.9,00111
48.0,79.0,85.0,XXX,XX,XX,Patuabhanga Union Total,11827,39.8,59.5,0.6,0.2,13071,23.7,66.2,9.3,0.8,00111
48.0,79.0,95.0,XXX,XX,XX,Sukhia Union Total,6838,38.6,60.9,0.4,0.1,7464,24.5,65.5,9.2,0.8,00111
48.0,92.0,XX.0,XXX,XX,XX,Tarail Upazila Total,55462,40.2,59.0,0.7,0.1,57773,25.3,63.5,10.7,0.5,00111
48.0,92.0,13.0,XXX,XX,XX,Damiha Union Total,8809,39.0,60.3,0.6,0.1,9091,24.7,65.2,9.7,0.5,00111
48.0,92.0,27.0,XXX,XX,XX,Dhala Union Total,6849,40.7,58.7,0.5,0.1,7101,24.6,63.6,11.3,0.6,00111
48.0,92.0,40.0,XXX,XX,XX,Digdair Union Total,7059,39.4,59.4,1.1,0.2,7342,24.5,65.1,9.8,0.6,00111
48.0,92.0,54.0,XXX,XX,XX,Jawar Union Total,7769,42.0,57.3,0.6,0.1,7846,26.1,63.1,10.3,0.5,00111
48.0,92.0,67.0,XXX,XX,XX,Rauti Union Total,8801,40.2,59.0,0.6,0.1,9453,25.2,61.9,12.4,0.4,00111
48.0,92.0,81.0,XXX,XX,XX,Talganga Union Total,7182,39.2,59.8,0.9,0.1,7945,25.5,63.0,11.0,0.5,00111
48.0,92.0,94.0,XXX,XX,XX,Tarail Sachail Union Total,8993,40.7,58.6,0.6,0.1,8995,26.3,62.9,10.2,0.6,00111
89.0,XX.0,XX.0,XXX,XX,XX,Sherpur Zila Total,498986,33.6,65.5,0.7,0.2,511835,21.4,68.7,9.0,0.9,00111
89.0,37.0,XX.0,XXX,XX,XX,Jhenaigati Upazila Total,58822,33.3,65.9,0.6,0.2,60952,21.3,68.3,9.5,0.9,00111
89.0,37.0,12.0,XXX,XX,XX,  Dhanshail Union Total,7843,32.3,66.9,0.6,0.2,8111,20.0,69.5,9.5,0.9,00111
89.0,37.0,15.0,XXX,XX,XX,  Gauripur Union Total,5731,34.1,65.1,0.6,0.2,5985,22.7,67.0,9.7,0.7,00111
89.0,37.0,17.0,XXX,XX,XX,  Hatibandha Malijhikanda Union Total,5918,32.9,66.0,0.7,0.4,6152,20.8,68.1,10.3,0.8,00111
89.0,37.0,25.0,XXX,XX,XX,Jhenaigati Union Total,12192,32.8,66.4,0.6,0.2,12573,20.8,68.5,9.7,1.0,00111
89.0,37.0,43.0,XXX,XX,XX,  Kangsha Union Total,9002,33.0,66.1,0.7,0.2,9161,19.9,68.8,10.5,0.8,00111
89.0,37.0,50.0,XXX,XX,XX,  Malijhikanda Union Total,8449,32.9,66.5,0.4,0.2,8734,21.1,69.3,8.7,0.9,00111
89.0,37.0,60.0,XXX,XX,XX,  Nalkura Union Total,9687,35.3,64.0,0.5,0.2,10236,23.8,66.9,8.5,0.8,00111
89.0,67.0,XX.0,XXX,XX,XX,Nakla Upazila Total,68296,34.4,64.6,0.7,0.3,73114,22.6,66.7,9.8,0.9,00111
89.0,67.0,1.0,XXX,XX,XX,  Ward No-01 Total,748,33.3,65.6,0.1,0.9,816,19.5,67.3,11.5,1.7,00111
89.0,67.0,2.0,XXX,XX,XX,  Ward No-02 Total,1175,34.4,64.8,0.5,0.3,1224,21.7,64.7,11.9,1.6,00111
89.0,67.0,3.0,XXX,XX,XX,  Ward No-03 Total,782,35.2,63.4,1.2,0.3,808,23.3,67.0,8.8,1.0,00111
89.0,67.0,4.0,XXX,XX,XX,  Ward No-04 Total,1547,34.1,65.2,0.3,0.4,1639,22.1,68.2,8.6,1.1,00111
89.0,67.0,5.0,XXX,XX,XX,  Ward No-05 Total,2052,40.0,59.6,0.2,0.1,2086,27.0,65.8,6.2,1.0,00111
89.0,67.0,6.0,XXX,XX,XX,  Ward No-06 Total,2048,37.6,61.1,1.0,0.3,2219,26.2,61.3,10.9,1.7,00111
89.0,67.0,7.0,XXX,XX,XX,  Ward No-07 Total,972,29.8,68.0,1.1,1.0,1055,20.3,66.9,11.3,1.5,00111
89.0,67.0,8.0,XXX,XX,XX,  Ward No-08 Total,1587,33.0,65.3,1.1,0.7,1814,24.0,63.0,11.3,1.7,00111
89.0,67.0,9.0,XXX,XX,XX,  Ward No-09 Total,1238,33.4,65.2,0.8,0.6,1390,22.3,63.2,12.9,1.6,00111
89.0,67.0,17.0,XXX,XX,XX,  Baneshwardi Union Total,5094,31.5,67.1,0.9,0.5,5558,21.7,67.1,10.2,1.0,00111
89.0,67.0,19.0,XXX,XX,XX,  Chandrakona Union Total,8306,36.3,62.9,0.5,0.3,8749,23.2,66.5,9.7,0.7,00111
89.0,67.0,28.0,XXX,XX,XX,  Char Ashtadhar Union Total,6764,34.6,64.7,0.5,0.2,7448,23.2,66.5,9.7,0.6,00111
89.0,67.0,38.0,XXX,XX,XX,  Ganapaddi Union Total,7435,32.4,66.4,0.9,0.3,8045,21.1,67.6,10.2,1.0,00111
89.0,67.0,47.0,XXX,XX,XX,  Gourdwar Union Total,3415,33.0,65.0,1.3,0.6,3666,21.5,65.0,12.0,1.4,00111
89.0,67.0,57.0,XXX,XX,XX,  Nakla Union Total,5874,32.6,66.6,0.6,0.2,5948,20.3,70.0,9.1,0.6,00111
89.0,67.0,66.0,XXX,XX,XX,  Pathakata Union Total,6622,34.7,64.1,1.0,0.2,7406,23.1,65.0,10.9,1.0,00111
89.0,67.0,76.0,XXX,XX,XX,  Talki Union Total,5421,34.8,64.1,0.9,0.3,5776,23.8,66.6,9.1,0.4,00111
89.0,67.0,85.0,XXX,XX,XX,  Urpha Union Total,7216,36.4,63.0,0.5,0.1,7467,23.1,68.7,7.7,0.5,00111
89.0,70.0,XX.0,XXX,XX,XX,Nalitabari Upazila Total,91798,31.9,67.0,0.8,0.3,95152,20.5,68.8,9.7,1.0,00111
89.0,70.0,1.0,XXX,XX,XX,  Ward No-01 Total,1553,35.6,63.4,0.3,0.7,1524,20.3,68.0,9.7,1.9,00111
89.0,70.0,2.0,XXX,XX,XX,  Ward No-02 Total,1326,32.4,67.0,0.3,0.4,1301,22.4,65.3,10.2,2.1,00111
89.0,70.0,3.0,XXX,XX,XX,  Ward No-03 Total,1358,41.7,57.1,1.1,0.1,1216,26.2,64.5,8.4,1.0,00111
89.0,70.0,4.0,XXX,XX,XX,  Ward No-04 Total,1131,41.8,56.9,0.8,0.4,1045,27.7,61.4,9.8,1.1,00111
89.0,70.0,5.0,XXX,XX,XX,  Ward No-05 Total,1227,34.7,63.6,1.1,0.7,1335,27.5,63.5,8.4,0.6,00111
89.0,70.0,6.0,XXX,XX,XX,  Ward No-06 Total,1462,34.0,64.8,0.6,0.5,1466,21.9,68.3,7.8,2.0,00111
89.0,70.0,7.0,XXX,XX,XX,  Ward No-07 Total,732,37.0,62.2,0.8,0.0,719,22.3,65.0,11.8,1.0,00111
89.0,70.0,8.0,XXX,XX,XX,  Ward No-08 Total,981,36.7,62.4,0.6,0.3,1070,25.4,62.2,11.3,1.0,00111
89.0,70.0,9.0,XXX,XX,XX,  Ward No-09 Total,822,33.7,65.1,0.1,1.1,898,23.4,66.1,9.2,1.2,00111
89.0,70.0,30.0,XXX,XX,XX,  Baghber Union Total,7342,31.6,67.4,0.6,0.4,7591,20.2,68.8,9.9,1.2,00111
89.0,70.0,34.0,XXX,XX,XX,  Jogania Union Total,7684,32.3,66.7,0.8,0.2,7849,21.0,69.7,8.5,0.8,00111
89.0,70.0,38.0,XXX,XX,XX,  Kakarkandi Union Total,5772,30.4,68.6,0.8,0.2,6202,19.8,68.8,10.6,0.8,00111
89.0,70.0,41.0,XXX,XX,XX,  Kalaspur Union Total,9950,32.5,66.6,0.6,0.3,9893,20.3,71.0,8.0,0.7,00111
89.0,70.0,51.0,XXX,XX,XX,  Nalitabari Union Total,5277,30.5,68.1,1.0,0.4,5432,18.5,70.1,10.1,1.2,00111
89.0,70.0,55.0,XXX,XX,XX,  Nayabil Union Total,6051,31.5,67.3,0.9,0.3,6340,19.8,68.2,11.3,0.7,00111
89.0,70.0,69.0,XXX,XX,XX,  Nunni Union Total,6598,30.4,68.4,1.0,0.2,6973,20.3,69.0,10.1,0.6,00111
89.0,70.0,72.0,XXX,XX,XX,  Marichpura Union Total,6747,30.7,67.8,0.9,0.5,7034,20.6,68.1,9.9,1.4,00111
89.0,70.0,75.0,XXX,XX,XX,  Poragaon Union Total,5548,32.8,66.3,0.7,0.2,5975,21.2,68.4,9.7,0.8,00111
89.0,70.0,77.0,XXX,XX,XX,  Rajnagar Union Total,9084,30.7,68.6,0.5,0.2,9606,19.7,70.8,8.8,0.7,00111
89.0,70.0,86.0,XXX,XX,XX,  Ramchandrakura Mandalia Union Total,5858,32.4,66.1,1.1,0.4,6083,19.6,68.7,11.0,0.7,00111
89.0,70.0,94.0,XXX,XX,XX,  Rupnarayankura Union Total,5295,29.7,68.8,1.2,0.4,5600,19.4,68.5,10.6,1.5,00111
89.0,88.0,XX.0,XXX,XX,XX,Sherpur Sadar Upazila Total,185331,34.8,64.4,0.6,0.2,185283,21.9,68.9,8.3,0.8,00111
89.0,88.0,1.0,XXX,XX,XX,  Ward No-01 Total,5002,38.5,61.1,0.3,0.1,4886,25.2,66.2,7.7,0.9,00111
89.0,88.0,2.0,XXX,XX,XX,  Ward No-02 Total,3740,41.9,57.7,0.3,0.1,3414,30.1,62.9,6.5,0.5,00111
89.0,88.0,3.0,XXX,XX,XX,  Ward No-03 Total,3933,34.0,65.3,0.5,0.2,4182,25.0,64.9,9.1,1.1,00111
89.0,88.0,4.0,XXX,XX,XX,  Ward No-04 Total,4851,36.0,62.8,0.8,0.3,4959,26.5,64.0,8.5,1.0,00111
89.0,88.0,5.0,XXX,XX,XX,  Ward No-05 Total,3719,42.5,56.8,0.5,0.1,3686,27.1,64.4,7.9,0.7,00111
89.0,88.0,6.0,XXX,XX,XX,  Ward No-06 Total,5152,41.1,58.4,0.3,0.2,5062,26.8,66.7,6.0,0.4,00111
89.0,88.0,7.0,XXX,XX,XX,  Ward No-07 Total,4536,39.1,60.7,0.2,0.1,4045,26.6,69.1,4.1,0.3,00111
89.0,88.0,8.0,XXX,XX,XX,  Ward No-08 Total,4029,37.7,61.5,0.5,0.3,3787,22.0,67.9,8.8,1.2,00111
89.0,88.0,9.0,XXX,XX,XX,  Ward No-09 Total,4141,33.5,66.0,0.3,0.3,4121,22.1,70.0,7.2,0.8,00111
89.0,88.0,11.0,XXX,XX,XX,  Bajitkhila Union Total,8932,35.0,63.8,0.8,0.4,8903,20.6,68.6,9.7,1.1,00111
