ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,All ages,Percentage of population in the age group 0-4,Percentage of population in the age group 5-9,Percentage of population in the age group 10-14,Percentage of population in the age group 15-19,Percentage of population in the age group 20-24,Percentage of population in the age group 25-29,Percentage of population in the age group 30-49,Percentage of population in the age group 50-59,Percentage of population in the age group 60-64,Percentage of population in the age group 65+,check_var
26,63.0,XX.0,XXX,XX,XX,New Market Thana Total,49523,4.1,4.7,7.8,11.0,18.1,14.3,29.1,6.6,1.8,2.3,00111
26,63.0,52.0,XXX,XX,XX,Ward No-52 Total,49523,4.1,4.7,7.8,11.0,18.1,14.3,29.1,6.6,1.8,2.3,00111
26,64.0,XX.0,XXX,XX,XX,Pallabi Thana Total,596835,8.2,9.0,9.5,10.8,13.4,13.3,26.4,5.1,1.9,2.3,00111
26,64.0,2.0,XXX,XX,XX,Ward No-02 Total,151868,8.2,8.8,9.2,10.7,13.9,14.0,26.1,4.9,1.8,2.3,00111
26,64.0,3.0,XXX,XX,XX,Ward No-03 Total,94664,8.3,9.7,10.2,10.7,12.0,12.1,27.2,5.3,2.0,2.5,00111
26,64.0,5.0,XXX,XX,XX,Ward No-05 Total,118110,8.5,9.5,10.3,11.1,12.9,12.6,25.7,4.8,1.9,2.5,00111
26,64.0,6.0,XXX,XX,XX,Ward No-06 Total,163770,7.7,8.2,8.7,10.9,14.7,14.2,26.4,5.2,1.9,2.3,00111
26,64.0,7.0,XXX,XX,XX,Ward No-07 (Part) Total,51430,8.1,9.5,9.7,10.7,13.0,13.2,27.3,5.0,1.7,1.9,00111
26,64.0,15.0,XXX,XX,XX,Ward No-15(Part) Total,16993,9.5,11.0,11.0,9.9,10.2,11.0,28.4,5.2,1.6,2.2,00111
26,65.0,XX.0,XXX,XX,XX,Paltan Thana Total,59639,5.1,6.1,9.0,10.5,12.4,13.0,31.8,7.5,2.1,2.8,00111
26,65.0,36.0,XXX,XX,XX,Ward No-36 Total,59639,5.1,6.1,9.0,10.5,12.4,13.0,31.8,7.5,2.1,2.8,00111
26,66.0,XX.0,XXX,XX,XX,Ramna Thana Total,200973,6.7,7.4,9.4,10.5,12.9,12.4,28.8,6.9,2.2,2.8,00111
26,66.0,53.0,XXX,XX,XX,Ward No-53 Total,55920,5.1,6.4,10.3,11.4,12.3,10.3,28.6,9.4,2.6,3.6,00111
26,66.0,54.0,XXX,XX,XX,Ward No-54 Total,74069,6.9,7.5,9.0,10.1,13.2,13.1,29.0,6.3,2.1,2.7,00111
26,66.0,55.0,XXX,XX,XX,Ward No-55 Total,70984,7.7,8.2,9.2,10.2,12.9,13.3,28.7,5.6,1.9,2.4,00111
26,67.0,XX.0,XXX,XX,XX,Rampura Thana Total,224079,8.1,8.7,9.4,10.0,12.6,12.7,28.5,5.7,1.8,2.5,00111
26,67.0,22.0,XXX,XX,XX,Ward No-22 Total,160316,8.2,8.9,9.6,9.5,11.8,12.9,29.0,5.7,1.8,2.5,00111
26,67.0,23.0,XXX,XX,XX,Ward No-23 Total,63763,7.7,8.2,9.0,11.2,14.6,12.4,27.3,5.5,1.8,2.5,00111
26,68.0,XX.0,XXX,XX,XX,Sabujbagh Thana Total,376421,8.9,9.9,9.7,9.4,11.4,12.4,28.6,5.4,1.9,2.3,00111
26,68.0,27.0,XXX,XX,XX,Ward No-27 Total,82701,8.6,9.6,10.0,9.5,11.0,11.7,29.0,6.0,2.1,2.6,00111
26,68.0,28.0,XXX,XX,XX,Ward No-28 Total,60788,8.6,9.5,10.1,9.7,10.8,11.3,28.9,6.3,2.1,2.8,00111
26,68.0,29.0,XXX,XX,XX,Ward No-29 Total,79305,8.2,9.1,9.5,9.4,12.2,13.0,29.5,5.4,1.7,1.9,00111
26,68.0,30.0,XXX,XX,XX,Ward No-30 Total,58316,8.7,9.9,9.5,9.4,11.9,13.4,28.6,4.8,1.8,2.0,00111
26,68.0,60.0,XXX,XX,XX,Dakshingaon (Part) Union Total,32999,10.4,11.6,9.9,8.8,10.8,11.8,26.8,5.2,2.0,2.7,00111
26,68.0,82.0,XXX,XX,XX,Manda Union Total,62312,10.2,10.9,9.5,9.4,11.5,12.9,27.4,4.7,1.7,2.0,00111
26,72.0,XX.0,XXX,XX,XX,Savar Upazila Total,1385910,8.4,9.2,8.3,9.9,15.7,15.3,25.3,4.2,1.6,2.2,00111
26,72.0,1.0,XXX,XX,XX,Ward No-01 Total,34926,9.1,10.5,10.3,9.7,11.9,12.2,26.0,5.5,2.1,2.8,00111
26,72.0,2.0,XXX,XX,XX,Ward No-02 Total,20255,8.7,10.1,9.7,9.0,11.8,13.2,28.2,5.1,1.9,2.4,00111
26,72.0,3.0,XXX,XX,XX,Ward No-03 Total,30204,8.9,9.4,8.8,9.1,14.2,15.3,26.9,4.3,1.4,1.8,00111
26,72.0,4.0,XXX,XX,XX,Ward No-04 Total,14628,8.0,9.5,9.4,9.1,10.5,11.3,29.5,6.7,2.5,3.4,00111
26,72.0,5.0,XXX,XX,XX,Ward No-05 Total,28373,8.4,9.4,10.0,9.9,12.5,12.8,27.8,5.3,1.6,2.4,00111
26,72.0,6.0,XXX,XX,XX,Ward No-06 Total,43545,8.0,8.3,7.6,9.8,16.0,16.6,26.7,4.0,1.3,1.8,00111
26,72.0,7.0,XXX,XX,XX,Ward No-07 Total,50053,8.7,9.4,9.0,10.0,13.8,14.3,26.8,4.6,1.5,1.8,00111
26,72.0,8.0,XXX,XX,XX,Ward No-08 Total,30904,8.8,10.0,10.7,9.9,12.6,12.5,25.7,5.3,1.9,2.4,00111
26,72.0,9.0,XXX,XX,XX,Ward No-09 Total,33120,8.2,8.4,8.4,10.0,15.6,15.2,26.5,4.2,1.5,2.0,00111
26,72.0,15.0,XXX,XX,XX,Amin Bazar Union Total,37500,9.4,9.9,9.1,8.7,11.0,11.5,29.0,5.9,2.3,3.1,00111
26,72.0,18.0,XXX,XX,XX,Ashulia Union Total,143952,8.3,9.0,7.7,10.8,17.6,16.2,23.5,3.6,1.3,1.9,00111
26,72.0,22.0,XXX,XX,XX,Banagram Union Total,33627,9.1,10.5,10.3,9.1,10.6,10.9,26.1,6.3,2.8,4.2,00111
26,72.0,27.0,XXX,XX,XX,Bhakurta Union Total,44947,9.8,11.7,11.1,9.2,9.7,10.0,24.1,6.3,3.1,5.0,00111
26,72.0,33.0,XXX,XX,XX,Biralia Union Total,41188,8.6,10.2,10.2,9.9,13.0,12.2,24.6,5.4,2.2,3.6,00111
26,72.0,39.0,XXX,XX,XX,Dhamsana Union Total,308024,7.8,8.6,7.1,9.8,18.4,18.4,24.5,3.0,1.1,1.4,00111
26,72.0,50.0,XXX,XX,XX,Kaundia Union Total,27796,8.7,10.0,9.7,9.2,10.6,11.6,27.7,5.8,2.5,4.1,00111
26,72.0,72.0,XXX,XX,XX,Pathalia Union Total,93150,8.5,9.5,9.0,10.1,15.4,12.6,25.3,5.0,2.0,2.7,00111
26,72.0,78.0,XXX,XX,XX,Savar Union Total,45887,8.7,9.4,8.9,10.2,14.6,14.3,25.3,4.7,1.6,2.3,00111
26,72.0,83.0,XXX,XX,XX,Shimulia Union Total,89223,8.6,9.3,8.3,8.9,14.2,14.7,25.8,4.9,2.1,3.1,00111
26,72.0,89.0,XXX,XX,XX,Tetuljhora Union Total,106929,8.5,9.3,8.4,11.0,15.9,15.3,24.3,3.9,1.6,1.9,00111
26,72.0,94.0,XXX,XX,XX,Yearpur Union Total,116836,8.0,8.0,6.2,10.0,20.1,18.5,23.5,3.0,1.1,1.5,00111
26,72.0,98.0,XXX,XX,XX,Savar Cantoment Total,10843,5.8,6.5,6.5,6.7,17.7,18.3,35.9,1.6,0.4,0.6,00111
26,74.0,XX.0,XXX,XX,XX,Shah Ali Thana Total,115489,8.1,9.0,9.2,10.7,13.8,13.3,27.1,4.9,1.7,2.1,00111
26,74.0,7.0,XXX,XX,XX,Ward No-07 (Part) Total,4238,8.9,11.0,10.0,12.6,12.5,13.2,24.3,4.4,1.7,1.4,00111
26,74.0,8.0,XXX,XX,XX,Ward No-08 Total,111251,8.1,8.9,9.2,10.6,13.8,13.3,27.2,5.0,1.7,2.1,00111
26,75.0,XX.0,XXX,XX,XX,Shahbagh Thana Total,68140,3.4,4.0,6.1,11.4,25.6,14.0,23.6,7.2,2.2,2.6,00111
26,75.0,56.0,XXX,XX,XX,Ward No-56(Part) Total,34627,3.8,4.6,7.0,11.6,17.4,14.0,28.4,8.1,2.4,2.9,00111
26,75.0,57.0,XXX,XX,XX,Ward No-57 Total,33513,3.0,3.4,5.1,11.3,34.0,13.9,18.6,6.3,2.0,2.3,00111
26,76.0,XX.0,XXX,XX,XX,Shyampur Thana Total,184062,8.9,9.7,10.4,10.6,11.9,12.0,26.8,5.3,2.0,2.3,00111
26,76.0,83.0,XXX,XX,XX,Ward No-83 Total,48026,8.8,9.3,10.6,10.5,11.3,11.1,27.4,6.0,2.2,2.9,00111
26,76.0,87.0,XXX,XX,XX,Ward No-87 Total,69399,8.6,9.8,10.5,11.1,12.2,12.3,26.5,5.1,1.9,2.0,00111
26,76.0,90.0,XXX,XX,XX,Ward No-90 Total,66637,9.4,9.9,10.3,10.2,11.9,12.2,26.8,5.1,2.0,2.1,00111
26,80.0,XX.0,XXX,XX,XX,Sher-E-Bangla Nagar Thana Total,137573,6.8,7.5,8.7,11.0,15.3,13.0,27.3,6.0,1.9,2.5,00111
26,80.0,40.0,XXX,XX,XX,Ward No-40 (Part) Total,71589,6.1,6.4,7.8,11.4,18.0,13.4,26.2,6.0,1.9,2.7,00111
26,80.0,41.0,XXX,XX,XX,Ward No-41 Total,65984,7.6,8.8,9.6,10.6,12.3,12.5,28.5,6.0,1.8,2.2,00111
26,88.0,XX.0,XXX,XX,XX,Sutrapur Thana Total,211210,7.0,7.5,9.2,10.1,12.5,12.0,29.5,6.8,2.3,3.1,00111
26,88.0,74.0,XXX,XX,XX,Ward No-74 Total,46140,7.1,7.6,8.7,10.8,13.0,12.6,28.8,6.2,2.2,3.0,00111
26,88.0,75.0,XXX,XX,XX,Ward No-75 Total,38322,7.1,7.5,9.1,9.2,11.7,12.0,30.7,7.4,2.3,3.1,00111
26,88.0,77.0,XXX,XX,XX,Ward No-77 Total,40587,7.5,7.5,9.4,9.8,12.1,11.9,29.1,6.9,2.5,3.3,00111
26,88.0,78.0,XXX,XX,XX,Ward No-78 Total,27882,7.0,7.9,9.6,10.4,13.7,11.5,28.6,6.4,2.1,2.9,00111
26,88.0,79.0,XXX,XX,XX,Ward No-79 Total,40043,6.3,7.0,9.2,10.4,12.6,11.9,30.2,6.9,2.4,3.1,00111
26,88.0,80.0,XXX,XX,XX,Ward No-80 (Part) Total,18236,6.7,7.8,9.5,10.0,11.9,11.2,30.0,7.0,2.4,3.5,00111
26,90.0,XX.0,XXX,XX,XX,Tejgaon Thana Total,148255,6.3,7.9,9.1,11.8,14.4,13.2,27.4,5.8,1.8,2.3,00111
26,90.0,38.0,XXX,XX,XX,Ward No-38 (Part) Total,61744,7.4,8.2,9.0,10.7,13.7,13.6,28.2,5.4,1.7,2.1,00111
26,90.0,39.0,XXX,XX,XX,Ward No-39 Total,67876,5.8,8.3,9.3,12.6,14.6,13.3,26.5,5.7,1.7,2.2,00111
26,90.0,40.0,XXX,XX,XX,Ward No-40(Part) Total,18635,5.0,5.9,8.6,12.4,15.5,11.8,27.7,7.6,2.3,3.2,00111
26,92.0,XX.0,XXX,XX,XX,Tejgaon Ind. Area Thana Total,146732,6.5,6.8,7.2,12.3,17.2,16.0,27.1,4.2,1.3,1.3,00111
26,92.0,20.0,XXX,XX,XX,Ward No-20 (Part) Total,5475,5.2,5.2,6.6,17.1,21.7,15.2,23.6,3.2,0.9,1.4,00111
26,92.0,37.0,XXX,XX,XX,Ward No-37 Total,103274,6.3,6.8,7.3,12.7,17.2,16.0,27.0,4.2,1.3,1.1,00111
26,92.0,38.0,XXX,XX,XX,Ward No-38 (Part) Total,37983,7.1,7.1,6.9,10.6,16.6,16.2,28.1,4.3,1.4,1.8,00111
26,93.0,XX.0,XXX,XX,XX,Turag Thana Total,157316,9.6,10.2,9.5,10.1,13.7,13.5,25.6,4.3,1.6,1.9,00111
26,93.0,51.0,XXX,XX,XX,Harirampur Union Total,157316,9.6,10.2,9.5,10.1,13.7,13.5,25.6,4.3,1.6,1.9,00111
26,95.0,XX.0,XXX,XX,XX,Uttara Thana Total,179907,6.4,8.0,10.3,10.3,11.6,12.0,29.8,6.4,2.2,3.2,00111
26,95.0,1.0,XXX,XX,XX,Ward No-01(Part) Total,179907,6.4,8.0,10.3,10.3,11.6,12.0,29.8,6.4,2.2,3.2,00111
26,96.0,XX.0,XXX,XX,XX,Uttar Khan Thana Total,78933,9.1,10.3,10.1,10.0,11.9,11.9,26.1,5.5,2.1,3.0,00111
26,96.0,76.0,XXX,XX,XX,Uttar Khan Union Total,78933,9.1,10.3,10.1,10.0,11.9,11.9,26.1,5.5,2.1,3.0,00111
86,XX.0,XX.0,XXX,XX,XX,Shariatpur Zila Total,1155824,11.3,14.3,13.4,8.8,7.6,7.7,21.5,6.4,3.2,5.9,00111
86,14.0,XX.0,XXX,XX,XX,Bhedarganj Upazila Total,253234,12.0,15.2,13.4,8.4,7.1,7.4,21.0,6.3,3.2,6.0,00111
86,14.0,1.0,XXX,XX,XX,Ward No-01 Total,542,10.3,11.8,10.5,9.4,10.7,8.9,22.0,6.8,3.1,6.5,00111
86,14.0,2.0,XXX,XX,XX,Ward No-02 Total,1060,12.6,9.7,9.4,7.6,11.5,11.0,24.2,5.5,2.4,6.0,00111
86,14.0,3.0,XXX,XX,XX,Ward No-03 Total,1010,9.8,9.1,11.8,9.1,9.0,9.7,29.3,6.4,2.2,3.6,00111
86,14.0,4.0,XXX,XX,XX,Ward No-04 Total,996,9.5,10.7,11.7,9.8,9.8,9.1,22.7,7.1,2.7,6.6,00111
86,14.0,5.0,XXX,XX,XX,Ward No-05 Total,851,9.5,10.7,13.3,9.2,8.8,8.9,20.4,6.5,3.8,8.9,00111
86,14.0,6.0,XXX,XX,XX,Ward No-06 Total,661,10.0,12.3,11.3,11.5,8.6,8.6,22.7,5.1,2.1,7.7,00111
86,14.0,7.0,XXX,XX,XX,Ward No-07 Total,1219,9.1,12.5,12.1,9.6,8.0,9.4,24.9,5.7,2.8,5.9,00111
86,14.0,8.0,XXX,XX,XX,Ward No-08 Total,1137,10.0,12.3,10.6,9.9,9.5,9.9,24.6,5.1,3.1,4.8,00111
86,14.0,9.0,XXX,XX,XX,Ward No-09 Total,693,8.9,13.0,10.8,8.9,9.7,9.8,23.5,6.5,2.2,6.6,00111
86,14.0,12.0,XXX,XX,XX,Arshi Nagar Union Total,16826,12.8,16.3,14.0,7.5,5.9,6.7,21.0,6.4,3.4,6.1,00111
86,14.0,15.0,XXX,XX,XX,Char Bhaga Union Total,24478,12.0,15.5,13.5,8.3,7.4,7.5,21.0,6.1,2.8,5.8,00111
86,14.0,17.0,XXX,XX,XX,Char Kumaria Union Total,17247,12.3,15.6,13.4,7.9,6.7,7.5,20.9,6.1,3.3,6.2,00111
86,14.0,25.0,XXX,XX,XX,Chhaygaon Union Total,14515,9.5,11.8,13.4,10.6,8.2,7.3,21.2,6.8,3.8,7.4,00111
86,14.0,28.0,XXX,XX,XX,Char Census Union Total,18132,13.1,17.5,13.6,7.3,5.9,7.3,21.7,5.7,3.0,5.0,00111
86,14.0,32.0,XXX,XX,XX,Dhakhin Tarabunia Union Total,16943,13.5,17.6,14.7,7.6,5.7,6.1,19.5,6.6,3.3,5.3,00111
86,14.0,43.0,XXX,XX,XX,Digar Mahishkhali Union Total,21012,12.3,14.8,13.5,8.6,7.0,7.4,21.1,6.3,3.1,5.9,00111
86,14.0,51.0,XXX,XX,XX,Kachikata Union Total,25674,13.0,16.9,12.6,7.7,7.9,8.0,20.7,5.7,2.9,4.6,00111
86,14.0,60.0,XXX,XX,XX,Mahisar Union Total,16077,10.0,11.7,12.4,9.5,8.2,7.7,21.9,6.7,3.3,8.4,00111
86,14.0,69.0,XXX,XX,XX,Narayanpur Union Total,7814,10.5,13.2,12.0,8.7,8.1,8.5,20.9,6.9,3.5,7.8,00111
86,14.0,77.0,XXX,XX,XX,Rambhadrapur Union Total,18712,9.7,12.7,13.2,9.6,8.1,7.7,21.9,6.7,3.4,6.9,00111
86,14.0,86.0,XXX,XX,XX,Sakhipur Union Total,25590,11.7,14.2,13.4,9.2,7.2,7.3,20.9,6.7,3.6,5.9,00111
86,14.0,94.0,XXX,XX,XX,Tarabunia Union Total,22045,14.1,18.6,14.4,7.0,5.8,6.7,19.6,5.9,3.2,4.8,00111
86,25.0,XX.0,XXX,XX,XX,Damudya Upazila Total,109003,11.1,13.6,13.2,9.1,7.8,7.5,21.5,6.5,3.4,6.4,00111
86,25.0,1.0,XXX,XX,XX,Ward No-01 Total,838,9.2,11.9,14.1,9.2,8.8,9.1,20.3,5.8,2.4,9.2,00111
86,25.0,2.0,XXX,XX,XX,Ward No-02 Total,1877,10.1,13.5,13.2,8.3,8.8,7.8,21.2,6.8,4.3,6.3,00111
86,25.0,3.0,XXX,XX,XX,Ward No-03 Total,1767,10.2,11.1,14.2,9.2,8.8,8.4,23.5,5.5,2.8,6.1,00111
86,25.0,4.0,XXX,XX,XX,Ward No-04 Total,2073,10.2,12.4,12.1,10.6,7.9,7.1,22.1,6.6,3.7,7.2,00111
86,25.0,5.0,XXX,XX,XX,Ward No-05 Total,1300,9.6,12.2,12.5,12.1,8.2,7.4,24.5,5.9,3.2,4.5,00111
86,25.0,6.0,XXX,XX,XX,Ward No-06 Total,2069,10.1,12.5,11.1,9.3,8.9,9.3,24.7,5.4,2.7,5.9,00111
86,25.0,7.0,XXX,XX,XX,Ward No-07 Total,1326,9.8,10.9,11.0,9.7,10.2,9.3,25.9,7.7,1.7,4.0,00111
86,25.0,8.0,XXX,XX,XX,Ward No-08 Total,1560,7.7,11.6,11.7,7.9,10.5,9.1,26.8,6.3,2.9,5.4,00111
86,25.0,9.0,XXX,XX,XX,Ward No-09 Total,1432,8.9,10.4,11.8,10.8,9.3,8.8,21.4,7.8,2.9,7.8,00111
86,25.0,23.0,XXX,XX,XX,Darul Aman Union Total,9652,10.0,13.0,11.9,9.2,8.5,7.8,21.4,7.2,3.5,7.7,00111
86,25.0,35.0,XXX,XX,XX,Dhankati Union Total,20559,11.6,14.8,14.3,9.2,7.0,7.3,21.4,6.4,3.0,5.0,00111
86,25.0,40.0,XXX,XX,XX,Islam Pur Union Total,8369,10.3,11.3,13.1,10.3,8.9,8.6,20.8,6.3,3.8,6.5,00111
86,25.0,47.0,XXX,XX,XX,Kaneshwar Union Total,15784,10.7,12.9,12.2,9.5,8.1,7.7,22.0,6.3,3.7,6.9,00111
86,25.0,59.0,XXX,XX,XX,Purba Damudya Union Total,21253,13.0,16.0,14.1,7.6,6.7,6.4,21.2,6.1,3.1,5.8,00111
86,25.0,71.0,XXX,XX,XX,Sidulkura Union Total,11669,11.6,13.0,13.5,9.2,7.6,7.3,20.3,6.8,3.8,7.1,00111
86,25.0,83.0,XXX,XX,XX,Sidya Union Total,7475,9.8,11.8,13.0,9.1,8.0,7.8,21.4,7.2,3.6,8.4,00111
86,36.0,XX.0,XXX,XX,XX,Gosairhat Upazila Total,157665,12.7,16.1,14.0,7.8,6.9,7.2,20.7,6.3,3.0,5.3,00111
86,36.0,11.0,XXX,XX,XX,Alawalpur Union Total,18556,13.5,17.2,13.8,6.8,6.2,7.0,20.2,6.2,3.3,5.6,00111
86,36.0,23.0,XXX,XX,XX,Gosairhat Union Total,11507,12.4,16.1,13.7,7.8,7.0,6.9,19.7,6.6,3.3,6.5,00111
86,36.0,35.0,XXX,XX,XX,Idilpur Union Total,37641,11.9,14.6,13.7,8.5,7.7,7.8,21.5,6.1,2.9,5.1,00111
86,36.0,47.0,XXX,XX,XX,Kodalpur Union Total,20346,13.2,16.7,13.9,7.4,6.0,6.7,21.1,6.6,3.2,5.4,00111
86,36.0,51.0,XXX,XX,XX,Kuchaipatti Union Total,21313,14.3,17.3,13.5,7.6,6.9,7.6,19.6,5.9,2.7,4.7,00111
86,36.0,59.0,XXX,XX,XX,Nager Para Union Total,25903,12.1,16.0,14.6,7.7,6.6,6.8,21.6,6.5,2.9,5.1,00111
86,36.0,71.0,XXX,XX,XX,Nalmuri Union Total,13528,13.3,17.6,15.5,7.5,7.0,7.2,19.0,5.3,2.6,5.0,00111
86,36.0,83.0,XXX,XX,XX,Samantasar Union Total,8871,11.4,14.2,13.7,8.7,7.2,6.7,21.1,7.6,3.3,6.1,00111
86,65.0,XX.0,XXX,XX,XX,Naria Upazila Total,231644,10.3,13.3,12.9,9.5,8.3,7.8,21.4,6.5,3.3,6.6,00111
86,65.0,1.0,XXX,XX,XX,Ward No-01 Total,3448,10.3,11.5,11.7,9.7,8.1,9.5,25.2,6.6,2.7,4.8,00111
86,65.0,2.0,XXX,XX,XX,Ward No-02 Total,3675,11.1,12.3,10.1,10.1,9.9,10.8,23.8,5.8,2.0,4.1,00111
86,65.0,3.0,XXX,XX,XX,Ward No-03 Total,2223,9.5,11.4,12.1,11.4,9.5,8.6,22.0,6.0,2.8,6.7,00111
86,65.0,4.0,XXX,XX,XX,Ward No-04 Total,2463,10.3,10.4,11.1,10.5,9.3,9.3,21.3,7.6,3.1,7.1,00111
86,65.0,5.0,XXX,XX,XX,Ward No-05 Total,1935,9.9,11.1,11.9,8.7,9.9,8.1,21.4,6.3,3.5,9.2,00111
86,65.0,6.0,XXX,XX,XX,Ward No-06 Total,2033,8.4,10.9,13.1,10.8,9.5,8.2,23.7,6.0,3.3,6.1,00111
86,65.0,7.0,XXX,XX,XX,Ward No-07 Total,2540,9.3,11.3,13.2,10.7,10.4,7.6,21.8,6.0,3.4,6.3,00111
86,65.0,8.0,XXX,XX,XX,Ward No-08 Total,1949,9.2,11.6,12.1,11.4,8.6,8.5,20.7,7.1,2.8,8.0,00111
86,65.0,9.0,XXX,XX,XX,Ward No-09 Total,2507,10.0,12.6,12.7,10.6,8.4,7.8,20.8,6.5,2.9,7.8,00111
86,65.0,11.0,XXX,XX,XX,Bhojeshwar Union Total,18240,9.6,12.5,11.7,9.7,9.2,8.5,23.1,6.5,3.1,6.0,00111
86,65.0,12.0,XXX,XX,XX,Bhumkhara Union Total,14865,8.8,11.7,13.1,10.7,8.9,7.2,21.3,7.0,3.6,7.7,00111
86,65.0,18.0,XXX,XX,XX,Bijhari Union Total,14007,10.6,11.9,12.4,9.2,9.0,8.1,21.2,6.6,3.5,7.4,00111
86,65.0,25.0,XXX,XX,XX,Chamta Union Total,13598,9.8,13.0,12.7,9.5,8.2,7.6,21.5,6.9,3.5,7.3,00111
86,65.0,31.0,XXX,XX,XX,Char Atra Union Total,7763,12.9,17.3,14.0,7.7,6.3,7.1,20.0,5.8,3.0,5.9,00111
86,65.0,37.0,XXX,XX,XX,Dinga Manik Union Total,21858,9.2,12.3,12.3,10.0,8.9,7.8,21.8,6.5,3.6,7.5,00111
86,65.0,44.0,XXX,XX,XX,Fateh Jangapur Union Total,12112,9.9,12.7,12.6,10.4,8.7,7.9,21.2,6.2,3.3,7.1,00111
86,65.0,50.0,XXX,XX,XX,Gharisar Union Total,25305,9.8,13.4,12.9,9.7,7.9,7.4,22.1,6.4,3.4,6.9,00111
86,65.0,56.0,XXX,XX,XX,Japsa Union Total,10498,10.6,14.1,14.3,8.5,7.6,7.2,21.6,6.4,3.3,6.5,00111
86,65.0,63.0,XXX,XX,XX,Kedarpur Union Total,15852,9.3,12.0,13.8,10.2,8.9,7.7,20.4,6.6,3.6,7.4,00111
86,65.0,69.0,XXX,XX,XX,Muktarer Char Union Total,15578,11.2,14.5,13.5,8.5,7.7,7.3,20.1,6.8,3.4,6.8,00111
86,65.0,82.0,XXX,XX,XX,Nasasan Union Total,11090,11.4,14.2,12.8,9.4,9.8,8.2,20.7,5.4,2.8,5.3,00111
86,65.0,88.0,XXX,XX,XX,Noapara Union Total,15552,13.5,16.5,14.6,7.9,6.2,7.2,20.0,6.0,3.4,4.8,00111
86,65.0,94.0,XXX,XX,XX,Rajnagar Union Total,12553,11.2,15.2,12.6,8.6,7.0,7.2,21.9,6.9,3.5,5.8,00111
86,69.0,XX.0,XXX,XX,XX,Shariatpur Sadar Upazila Total,210259,10.5,13.2,13.3,9.3,8.2,8.3,22.6,6.4,2.9,5.5,00111
86,69.0,1.0,XXX,XX,XX,Ward No-01 Total,6221,9.8,11.8,11.4,8.7,8.9,10.4,26.5,6.8,2.1,3.6,00111
86,69.0,2.0,XXX,XX,XX,Ward No-02 Total,4903,10.6,12.3,12.3,9.7,9.5,9.9,21.6,5.6,2.6,5.9,00111
86,69.0,3.0,XXX,XX,XX,Ward No-03 Total,5633,10.8,12.1,12.0,9.5,10.0,10.0,23.7,5.5,2.5,4.0,00111
86,69.0,4.0,XXX,XX,XX,Ward No-04 Total,6127,9.0,10.2,10.5,9.5,9.1,11.2,29.1,5.7,2.0,3.8,00111
86,69.0,5.0,XXX,XX,XX,Ward No-05 Total,4781,10.0,11.6,10.7,10.3,10.3,9.2,24.6,6.0,2.6,4.8,00111
86,69.0,6.0,XXX,XX,XX,Ward No-06 Total,4748,10.3,11.6,13.8,10.1,8.6,7.9,22.2,6.5,2.7,6.4,00111
86,69.0,7.0,XXX,XX,XX,Ward No-07 Total,7345,10.3,11.3,11.3,10.5,9.4,9.7,25.9,5.6,2.1,4.0,00111
86,69.0,8.0,XXX,XX,XX,Ward No-08 Total,5582,10.6,12.1,12.8,10.1,9.2,8.8,22.3,6.1,2.7,5.0,00111
86,69.0,9.0,XXX,XX,XX,Ward No-09 Total,4195,9.0,11.7,12.5,9.3,8.7,10.0,25.1,6.4,2.7,4.7,00111
86,69.0,17.0,XXX,XX,XX,Angaria Union Total,24162,11.5,14.5,14.1,9.5,8.7,8.1,20.8,5.5,2.7,4.6,00111
86,69.0,19.0,XXX,XX,XX,Binodpur Union Total,14718,11.0,14.7,13.6,8.8,6.8,7.2,21.6,7.2,3.2,5.9,00111
86,69.0,28.0,XXX,XX,XX,Chandrapur Union Total,12827,10.4,13.0,13.7,7.9,7.5,7.1,22.5,7.2,3.8,6.9,00111
86,69.0,38.0,XXX,XX,XX,Chikandi Union Total,15672,11.3,14.3,14.1,8.1,6.5,7.4,21.3,6.8,3.8,6.4,00111
86,69.0,47.0,XXX,XX,XX,Chitalia Union Total,14290,10.7,14.0,14.4,9.4,7.9,7.4,21.0,6.2,3.0,6.0,00111
86,69.0,57.0,XXX,XX,XX,Domsar Union Total,15580,10.7,13.2,13.6,8.3,7.3,8.0,22.7,6.7,3.1,6.5,00111
86,69.0,62.0,XXX,XX,XX,Mohammadpur Union Total,6565,9.5,13.2,14.7,9.4,7.1,7.4,22.6,6.2,3.3,6.5,00111
86,69.0,66.0,XXX,XX,XX,Palong Union Total,9154,9.7,11.2,11.7,10.1,10.0,10.2,22.7,6.6,2.4,5.6,00111
86,69.0,76.0,XXX,XX,XX,Rudrakar Union Total,24398,10.1,13.5,13.2,10.3,8.6,8.4,21.8,6.4,2.6,5.1,00111
86,69.0,85.0,XXX,XX,XX,Shaul Para Union Total,13844,9.9,13.5,13.4,8.7,7.0,7.6,23.8,6.5,3.3,6.2,00111
86,69.0,95.0,XXX,XX,XX,Tulasar Union Total,9514,10.7,13.5,14.5,9.0,7.7,7.8,22.2,6.3,2.8,5.4,00111
86,94.0,XX.0,XXX,XX,XX,Zanjira Upazila Total,194019,11.2,14.4,13.7,8.9,7.4,7.7,21.6,6.2,3.2,5.8,00111
86,94.0,1.0,XXX,XX,XX,Ward No-01 Total,2551,9.2,12.9,14.0,9.3,6.2,8.8,26.7,6.1,2.8,4.2,00111
