ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Literate (can write a letter)-Both-Yes,Literate (can write a letter)-Both-No,Literate (can write a letter)-Male-Yes,Literate (can write a letter)-Male-No,Literate (can write a letter)-Female-Yes,Literate (can write a letter)-Female-No,Literacy Rate (%)-Both,Literacy Rate (%)-Male,Literacy Rate (%)-Female,check_var
85.0,92.0,63.0,XXX,XX,XX,  Hariarkuti Union Total,10914,17888,5782,8686,5132,9202,37.9,40.0,35.8,00111
85.0,92.0,71.0,XXX,XX,XX,Kursha Union Total,12852,12362,6926,5854,5926,6508,51.0,54.2,47.7,00111
85.0,92.0,79.0,XXX,XX,XX,  Sayar Union Total,8492,12414,4442,5938,4050,6476,40.6,42.8,38.5,00111
49.0,XX.0,XX.0,XXX,XX,XX,Kurigram Zila Total,734932,993318,388710,447327,346222,545991,42.5,46.5,38.8,00111
49.0,6.0,XX.0,XXX,XX,XX,Bhurungamari Upazila Total,76719,117171,40678,53614,36041,63557,39.6,43.1,36.2,00111
49.0,6.0,13.0,XXX,XX,XX,  Andhari Jhar Union Total,7551,11872,4022,5365,3529,6507,38.9,42.8,35.2,00111
49.0,6.0,19.0,XXX,XX,XX,Bhurungamari Union Total,19809,20547,10720,9561,9089,10986,49.1,52.9,45.3,00111
49.0,6.0,28.0,XXX,XX,XX,  Boldia Union Total,7371,13261,3859,5827,3512,7434,35.7,39.8,32.1,00111
49.0,6.0,38.0,XXX,XX,XX,  Bangasonahat Union Total,5057,11692,2675,5387,2382,6305,30.2,33.2,27.4,00111
49.0,6.0,47.0,XXX,XX,XX,  Char '  Bhurungamari Union' Total,4253,7760,2272,3558,1981,4202,35.4,39.0,32.0,00111
49.0,6.0,57.0,XXX,XX,XX,  Joymanirhat Union Total,6304,7950,3242,3543,3062,4407,44.2,47.8,41.0,00111
49.0,6.0,66.0,XXX,XX,XX,  Paiker Chhara Union Total,7552,13028,3950,6101,3602,6927,36.7,39.3,34.2,00111
49.0,6.0,76.0,XXX,XX,XX,  Pathardubi Union Total,7170,10871,3780,4956,3390,5915,39.7,43.3,36.4,00111
49.0,6.0,85.0,XXX,XX,XX,  Shilkhuri Union Total,6650,11822,3516,5469,3134,6353,36.0,39.1,33.0,00111
49.0,6.0,95.0,XXX,XX,XX,  Tilai Union Total,5002,8368,2642,3847,2360,4521,37.4,40.7,34.3,00111
49.0,8.0,XX.0,XXX,XX,XX,Char Rajibpur Upazila Total,21923,38090,11256,17281,10667,20809,36.5,39.4,33.9,00111
49.0,8.0,19.0,XXX,XX,XX,Char Rajibpur Union Total,10582,18150,5612,8270,4970,9880,36.8,40.4,33.5,00111
49.0,8.0,57.0,XXX,XX,XX,  Kodailkati Union Total,4386,7578,2194,3402,2192,4176,36.7,39.2,34.4,00111
49.0,8.0,76.0,XXX,XX,XX,  Mohanganj Union Total,6955,12362,3450,5609,3505,6753,36.0,38.1,34.2,00111
49.0,9.0,XX.0,XXX,XX,XX,Chilmari Upazila Total,40242,61202,20691,27701,19551,33501,39.7,42.8,36.9,00111
49.0,9.0,11.0,XXX,XX,XX,  Ashtamir Char Union Total,3330,10819,1768,5085,1562,5734,23.5,25.8,21.4,00111
49.0,9.0,23.0,XXX,XX,XX,  Chilmari Union Total,1798,3705,946,1767,852,1938,32.7,34.9,30.5,00111
49.0,9.0,47.0,XXX,XX,XX,  Nayerhat Union Total,2060,6463,1126,2933,934,3530,24.2,27.7,20.9,00111
49.0,9.0,59.0,XXX,XX,XX,Ramna Union Total,9768,13939,4935,6144,4833,7795,41.2,44.5,38.3,00111
49.0,9.0,71.0,XXX,XX,XX,  Raniganj Union Total,6783,10052,3461,4320,3322,5732,40.3,44.5,36.7,00111
49.0,9.0,83.0,XXX,XX,XX,Thanahat Union Total,16503,16224,8455,7452,8048,8772,50.4,53.2,47.8,00111
49.0,18.0,XX.0,XXX,XX,XX,Phulbari Sadar Upazila Total,60589,74785,32859,32873,27730,41912,44.8,50.0,39.8,00111
49.0,18.0,13.0,XXX,XX,XX,  Bara Bhita Union Total,11179,12610,5940,5496,5239,7114,47.0,51.9,42.4,00111
49.0,18.0,27.0,XXX,XX,XX,  Bhanagmore Union Total,11626,12780,6526,5538,5100,7242,47.6,54.1,41.3,00111
49.0,18.0,40.0,XXX,XX,XX,Phulbari Union Total,12848,14639,6882,6394,5966,8245,46.7,51.8,42.0,00111
49.0,18.0,54.0,XXX,XX,XX,  Kashipur Union Total,11587,14815,6333,6646,5254,8169,43.9,48.8,39.1,00111
49.0,18.0,67.0,XXX,XX,XX,  Naodanga Union Total,7408,11521,4015,5085,3393,6436,39.1,44.1,34.5,00111
49.0,18.0,81.0,XXX,XX,XX,  Shimulbari Union Total,5941,8420,3163,3714,2778,4706,41.4,46.0,37.1,00111
49.0,52.0,XX.0,XXX,XX,XX,Kurigram Sadar Upazila Total,120873,141077,64721,63992,56152,77085,46.1,50.3,42.1,00111
49.0,52.0,1.0,XXX,XX,XX,  Ward No-01 Total,3159,4025,1653,1840,1506,2185,44.0,47.3,40.8,00111
49.0,52.0,2.0,XXX,XX,XX,  Ward No-02 Total,3424,1865,1781,823,1643,1042,64.7,68.4,61.2,00111
49.0,52.0,3.0,XXX,XX,XX,  Ward No-03 Total,4291,838,2330,332,1961,506,83.7,87.5,79.5,00111
49.0,52.0,4.0,XXX,XX,XX,  Ward No-04 Total,5483,4424,2843,2011,2640,2413,55.3,58.6,52.2,00111
49.0,52.0,5.0,XXX,XX,XX,  Ward No-05 Total,5284,2115,2860,914,2424,1201,71.4,75.8,66.9,00111
49.0,52.0,6.0,XXX,XX,XX,  Ward No-06 Total,2575,4315,1319,2068,1256,2247,37.4,38.9,35.9,00111
49.0,52.0,7.0,XXX,XX,XX,  Ward No-07 Total,6119,2492,3380,1149,2739,1343,71.1,74.6,67.1,00111
49.0,52.0,8.0,XXX,XX,XX,  Ward No-08 Total,6145,2574,3419,1181,2726,1393,70.5,74.3,66.2,00111
49.0,52.0,9.0,XXX,XX,XX,  Ward No-09 Total,5765,1968,3253,856,2512,1112,74.6,79.2,69.3,00111
49.0,52.0,17.0,XXX,XX,XX,Belgachha Union Total,12801,9622,6762,4325,6039,5297,57.1,61.0,53.3,00111
49.0,52.0,19.0,XXX,XX,XX,  Bhogdanga Union Total,14573,24113,7692,10931,6881,13182,37.7,41.3,34.3,00111
49.0,52.0,28.0,XXX,XX,XX,  Ghogadaha Union Total,8929,14646,4864,6512,4065,8134,37.9,42.8,33.3,00111
49.0,52.0,38.0,XXX,XX,XX,  Holokhana Union Total,8515,18252,4559,8784,3956,9468,31.8,34.2,29.5,00111
49.0,52.0,47.0,XXX,XX,XX,  Jatrapur Union Total,4545,12313,2508,5692,2037,6621,27.0,30.6,23.5,00111
49.0,52.0,57.0,XXX,XX,XX,  '  Kanthalbari' Union Total,13353,13184,7234,6065,6119,7119,50.3,54.4,46.2,00111
49.0,52.0,76.0,XXX,XX,XX,  Mogalbachha Union Total,8006,9503,4025,4110,3981,5393,45.7,49.5,42.5,00111
49.0,52.0,85.0,XXX,XX,XX,  Punchgachhi Union Total,7906,14828,4239,6399,3667,8429,34.8,39.8,30.3,00111
49.0,61.0,XX.0,XXX,XX,XX,Nageshwari Upazila Total,125086,198348,67097,90169,57989,108179,38.7,42.7,34.9,00111
49.0,61.0,1.0,XXX,XX,XX,  Ward No-01 Total,2149,2543,1185,1181,964,1362,45.8,50.1,41.4,00111
49.0,61.0,2.0,XXX,XX,XX,  Ward No-02 Total,3076,3830,1670,1828,1406,2002,44.5,47.7,41.3,00111
49.0,61.0,3.0,XXX,XX,XX,  Ward No-03 Total,2178,2462,1093,1180,1085,1282,46.9,48.1,45.8,00111
49.0,61.0,4.0,XXX,XX,XX,  Ward No-04 Total,6010,3361,3140,1497,2870,1864,64.1,67.7,60.6,00111
49.0,61.0,5.0,XXX,XX,XX,  Ward No-05 Total,4144,3163,2258,1452,1886,1711,56.7,60.9,52.4,00111
49.0,61.0,6.0,XXX,XX,XX,  Ward No-06 Total,3379,3638,1760,1686,1619,1952,48.2,51.1,45.3,00111
49.0,61.0,7.0,XXX,XX,XX,  Ward No-07 Total,2011,2964,1072,1351,939,1613,40.4,44.2,36.8,00111
49.0,61.0,8.0,XXX,XX,XX,  Ward No-08 Total,1776,2524,924,1162,852,1362,41.3,44.3,38.5,00111
49.0,61.0,9.0,XXX,XX,XX,  Ward No-09 Total,1466,2020,791,900,675,1120,42.1,46.8,37.6,00111
49.0,61.0,11.0,XXX,XX,XX,  Ballabher Khas Union Total,6694,14102,3654,6149,3040,7953,32.2,37.3,27.7,00111
49.0,61.0,12.0,XXX,XX,XX,  Bamandanga Union Total,5345,9414,2768,4406,2577,5008,36.2,38.6,34.0,00111
49.0,61.0,18.0,XXX,XX,XX,  Berubari Union Total,6311,11518,3258,5203,3053,6315,35.4,38.5,32.6,00111
49.0,61.0,25.0,XXX,XX,XX,  Bhitarband Union Total,8028,11358,4208,5116,3820,6242,41.4,45.1,38.0,00111
49.0,61.0,31.0,XXX,XX,XX,  Hasnabad Union Total,6699,11559,3681,5268,3018,6291,36.7,41.1,32.4,00111
49.0,61.0,37.0,XXX,XX,XX,  Kachakata Union Total,4445,11479,2459,4733,1986,6746,27.9,34.2,22.7,00111
49.0,61.0,44.0,XXX,XX,XX,  Kaliganj Union Total,5172,10489,2755,4584,2417,5905,33.0,37.5,29.0,00111
49.0,61.0,50.0,XXX,XX,XX,  Kedar Union Total,7281,17194,4194,8223,3087,8971,29.7,33.8,25.6,00111
49.0,61.0,63.0,XXX,XX,XX,  Narayanpur Union Total,4837,16205,2762,7753,2075,8452,23.0,26.3,19.7,00111
49.0,61.0,69.0,XXX,XX,XX,  Newashi Union Total,9153,10233,4803,4632,4350,5601,47.2,50.9,43.7,00111
49.0,61.0,75.0,XXX,XX,XX,  Noonkhawa Union Total,2907,8214,1623,3731,1284,4483,26.1,30.3,22.3,00111
49.0,61.0,82.0,XXX,XX,XX,  Royganj Union Total,8151,11294,4244,5122,3907,6172,41.9,45.3,38.8,00111
49.0,61.0,88.0,XXX,XX,XX,  Ramkhana Union Total,10797,14311,5741,6496,5056,7815,43.0,46.9,39.3,00111
49.0,61.0,94.0,XXX,XX,XX,  Santoshpur Union Total,13077,14473,7054,6516,6023,7957,47.5,52.0,43.1,00111
49.0,77.0,XX.0,XXX,XX,XX,Rajarhat Upazila Total,81568,75194,42638,32838,38930,42356,52.0,56.5,47.9,00111
49.0,77.0,10.0,XXX,XX,XX,  Bidyananda Union Total,6380,8157,3347,3680,3033,4477,43.9,47.6,40.4,00111
49.0,77.0,21.0,XXX,XX,XX,Chakirpashar Union Total,12040,13027,6369,5820,5671,7207,48.0,52.3,44.0,00111
49.0,77.0,31.0,XXX,XX,XX,  Chhinai Union Total,13487,10159,7086,4376,6401,5783,57.0,61.8,52.5,00111
49.0,77.0,42.0,XXX,XX,XX,  Gharialdanga Union Total,12721,12002,6862,5361,5859,6641,51.5,56.1,46.9,00111
49.0,77.0,52.0,XXX,XX,XX,  Nazimkhan Union Total,9040,8386,4603,3542,4437,4844,51.9,56.5,47.8,00111
49.0,77.0,73.0,XXX,XX,XX,Rajarhat Union Total,15909,12196,8301,5236,7608,6960,56.6,61.3,52.2,00111
49.0,77.0,84.0,XXX,XX,XX,  Omar Majid Union Total,11991,11267,6070,4823,5921,6444,51.6,55.7,47.9,00111
49.0,79.0,XX.0,XXX,XX,XX,Raumari Upazila Total,56718,107333,30373,48845,26345,58488,34.6,38.3,31.1,00111
49.0,79.0,11.0,XXX,XX,XX,  Bandaber Union Total,12784,31043,6974,14411,5810,16632,29.2,32.6,25.9,00111
49.0,79.0,23.0,XXX,XX,XX,  Dantbhanga Union Total,11273,20366,6182,9060,5091,11306,35.6,40.6,31.0,00111
49.0,79.0,35.0,XXX,XX,XX,  Jadur Char Union Total,9260,18519,4799,8479,4461,10040,33.3,36.1,30.8,00111
49.0,79.0,71.0,XXX,XX,XX,Raumari Union Total,14709,24036,7856,10760,6853,13276,38.0,42.2,34.0,00111
49.0,79.0,83.0,XXX,XX,XX,  Saulmari Union Total,8692,13369,4562,6135,4130,7234,39.4,42.6,36.3,00111
49.0,94.0,XX.0,XXX,XX,XX,Ulipur Upazila Total,151214,180118,78397,80014,72817,100104,45.6,49.5,42.1,00111
49.0,94.0,1.0,XXX,XX,XX,  Ward No-01 Total,1894,2462,928,1063,966,1399,43.5,46.6,40.8,00111
49.0,94.0,2.0,XXX,XX,XX,  Ward No-02 Total,1664,2053,919,916,745,1137,44.8,50.1,39.6,00111
49.0,94.0,3.0,XXX,XX,XX,  Ward No-03 Total,1913,2568,1014,1150,899,1418,42.7,46.9,38.8,00111
49.0,94.0,4.0,XXX,XX,XX,  Ward No-04 Total,1557,2115,811,916,746,1199,42.4,47.0,38.4,00111
49.0,94.0,5.0,XXX,XX,XX,  Ward No-05 Total,2134,2396,1143,1046,991,1350,47.1,52.2,42.3,00111
49.0,94.0,6.0,XXX,XX,XX,  Ward No-06 Total,4440,1760,2353,751,2087,1009,71.6,75.8,67.4,00111
49.0,94.0,7.0,XXX,XX,XX,  Ward No-07 Total,3622,3242,1917,1455,1705,1787,52.8,56.9,48.8,00111
49.0,94.0,8.0,XXX,XX,XX,  Ward No-08 Total,1777,1849,898,839,879,1010,49.0,51.7,46.5,00111
49.0,94.0,9.0,XXX,XX,XX,  Ward No-09 Total,882,1200,450,535,432,665,42.4,45.7,39.4,00111
49.0,94.0,14.0,XXX,XX,XX,  Begumganj Union Total,3048,10711,1755,5201,1293,5510,22.2,25.2,19.0,00111
49.0,94.0,16.0,XXX,XX,XX,  Bazra Union Total,12955,13401,6553,5970,6402,7431,49.2,52.3,46.3,00111
49.0,94.0,22.0,XXX,XX,XX,  Buraburi Union Total,10798,16454,5843,7655,4955,8799,39.6,43.3,36.0,00111
49.0,94.0,33.0,XXX,XX,XX,  Daldalia Union Total,11132,8428,5531,3483,5601,4945,56.9,61.4,53.1,00111
49.0,94.0,39.0,XXX,XX,XX,  Dhamserni Union Total,9772,8461,4968,3596,4804,4865,53.6,58.0,49.7,00111
49.0,94.0,44.0,XXX,XX,XX,  Dharanibari Union Total,11710,12044,5895,5196,5815,6848,49.3,53.2,45.9,00111
49.0,94.0,50.0,XXX,XX,XX,  Durgapur Union Total,13271,15783,6803,6911,6468,8872,45.7,49.6,42.2,00111
49.0,94.0,55.0,XXX,XX,XX,  Gunaigachh Union Total,12114,11989,6158,5264,5956,6725,50.3,53.9,47.0,00111
49.0,94.0,61.0,XXX,XX,XX,  Hatia Union Total,9019,14883,4813,6523,4206,8360,37.7,42.5,33.5,00111
49.0,94.0,72.0,XXX,XX,XX,  Pandul Union Total,9090,10840,4754,4715,4336,6125,45.6,50.2,41.4,00111
49.0,94.0,75.0,XXX,XX,XX,  Saheber Alga Union Total,3942,12281,2251,5880,1691,6401,24.3,27.7,20.9,00111
49.0,94.0,78.0,XXX,XX,XX,  Tabakpur Union Total,14288,15499,7500,6830,6788,8669,48.0,52.3,43.9,00111
49.0,94.0,83.0,XXX,XX,XX,  Thetroy Union Total,10192,9699,5140,4119,5052,5580,51.2,55.5,47.5,00111
32.0,XX.0,XX.0,XXX,XX,XX,Gaibandha Zila Total,852407,1138649,449345,521268,403062,617381,42.8,46.3,39.5,00111
32.0,21.0,XX.0,XXX,XX,XX,Fulchhari Upazila Total,41950,92298,23040,43538,18910,48760,31.2,34.6,27.9,00111
32.0,21.0,11.0,XXX,XX,XX, Erendabari Union Total,6274,17006,3402,8149,2872,8857,27.0,29.5,24.5,00111
32.0,21.0,23.0,XXX,XX,XX, Fazlupur Union Total,4109,13799,2458,6632,1651,7167,22.9,27.0,18.7,00111
32.0,21.0,35.0,XXX,XX,XX, Fulchhari Union Total,3482,16200,2114,7994,1368,8206,17.7,20.9,14.3,00111
32.0,21.0,47.0,XXX,XX,XX,Gazaria Union Total,5152,10754,2851,5099,2301,5655,32.4,35.9,28.9,00111
32.0,21.0,59.0,XXX,XX,XX, Kanchi Para Union Total,9533,13112,5027,5906,4506,7206,42.1,46.0,38.5,00111
32.0,21.0,71.0,XXX,XX,XX, Udakhali Union Total,8787,12268,4651,5518,4136,6750,41.7,45.7,38.0,00111
32.0,21.0,83.0,XXX,XX,XX, Uria Union Total,4613,9159,2537,4240,2076,4919,33.5,37.4,29.7,00111
32.0,24.0,XX.0,XXX,XX,XX,Gaibandha Sadar Upazila Total,174305,192647,90441,87526,83864,105121,47.5,50.8,44.4,00111
32.0,24.0,1.0,XXX,XX,XX,  Ward No-01 Total,4766,1689,2521,742,2245,947,73.8,77.3,70.3,00111
32.0,24.0,2.0,XXX,XX,XX,  Ward No-02 Total,5123,1563,2707,669,2416,894,76.6,80.2,73.0,00111
32.0,24.0,3.0,XXX,XX,XX,  Ward No-03 Total,5411,2367,2763,1038,2648,1329,69.6,72.7,66.6,00111
32.0,24.0,4.0,XXX,XX,XX,  Ward No-04 Total,7793,2116,4105,944,3688,1172,78.6,81.3,75.9,00111
32.0,24.0,5.0,XXX,XX,XX,  Ward No-05 Total,4458,1643,2555,697,1903,946,73.1,78.6,66.8,00111
32.0,24.0,6.0,XXX,XX,XX,  Ward No-06 Total,4964,648,2536,215,2428,433,88.5,92.2,84.9,00111
32.0,24.0,7.0,XXX,XX,XX,  Ward No-07 Total,4883,2019,2526,845,2357,1174,70.7,74.9,66.8,00111
32.0,24.0,8.0,XXX,XX,XX,  Ward No-08 Total,3037,821,1584,298,1453,523,78.7,84.2,73.5,00111
32.0,24.0,9.0,XXX,XX,XX,  Ward No-09 Total,3770,2278,1906,1034,1864,1244,62.3,64.8,60.0,00111
32.0,24.0,12.0,XXX,XX,XX, Badiakhali Union Total,10293,13964,5353,6243,4940,7721,42.4,46.2,39.0,00111
32.0,24.0,14.0,XXX,XX,XX,Ballamjhar Union Total,16293,23531,8469,11064,7824,12467,40.9,43.4,38.6,00111
32.0,24.0,21.0,XXX,XX,XX,Boali Union Total,13014,16219,6839,7321,6175,8898,44.5,48.3,41.0,00111
32.0,24.0,36.0,XXX,XX,XX, Ghagoa Union Total,6626,10935,3460,4960,3166,5975,37.7,41.1,34.6,00111
32.0,24.0,43.0,XXX,XX,XX, Gidari Union Total,7942,15818,4058,6941,3884,8877,33.4,36.9,30.4,00111
32.0,24.0,51.0,XXX,XX,XX, Kamarjani Union Total,2966,7534,1565,3627,1401,3907,28.2,30.1,26.4,00111
32.0,24.0,58.0,XXX,XX,XX,Kholahati Union Total,15399,20789,8109,9733,7290,11056,42.6,45.4,39.7,00111
32.0,24.0,65.0,XXX,XX,XX,  Kuptala Union Total,12577,11783,6391,5360,6186,6423,51.6,54.4,49.1,00111
32.0,24.0,73.0,XXX,XX,XX,  Lakshmipur Union Total,11776,14897,6094,6806,5682,8091,44.1,47.2,41.3,00111
32.0,24.0,80.0,XXX,XX,XX,  Malibari Union Total,8593,14352,4417,6441,4176,7911,37.5,40.7,34.5,00111
32.0,24.0,85.0,XXX,XX,XX,Mollar Char Union Total,1991,4347,977,2004,1014,2343,31.4,32.8,30.2,00111
32.0,24.0,87.0,XXX,XX,XX,  Ramchandrapur Union Total,11246,14002,5813,6250,5433,7752,44.5,48.2,41.2,00111
32.0,24.0,94.0,XXX,XX,XX,  Saha Para Union Total,11384,9332,5693,4294,5691,5038,55.0,57.0,53.0,00111
32.0,30.0,XX.0,XXX,XX,XX,Gobindaganj Upazila Total,184790,249073,98137,116118,86653,132955,42.6,45.8,39.5,00111
32.0,30.0,1.0,XXX,XX,XX,  Ward No-01 Total,1667,2094,901,949,766,1145,44.3,48.7,40.1,00111
32.0,30.0,2.0,XXX,XX,XX,  Ward No-02 Total,1489,2287,756,1098,733,1189,39.4,40.8,38.1,00111
32.0,30.0,3.0,XXX,XX,XX,  Ward No-03 Total,1019,2184,506,1085,513,1099,31.8,31.8,31.8,00111
32.0,30.0,4.0,XXX,XX,XX,  Ward No-04 Total,1781,1084,916,476,865,608,62.2,65.8,58.7,00111
32.0,30.0,5.0,XXX,XX,XX,  Ward No-05 Total,2998,1461,1593,674,1405,787,67.2,70.3,64.1,00111
32.0,30.0,6.0,XXX,XX,XX,  Ward No-06 Total,2576,789,1349,333,1227,456,76.6,80.2,72.9,00111
32.0,30.0,7.0,XXX,XX,XX,  Ward No-07 Total,2312,978,1201,411,1111,567,70.3,74.5,66.2,00111
32.0,30.0,8.0,XXX,XX,XX,  Ward No-08 Total,2520,1853,1382,885,1138,968,57.6,61.0,54.0,00111
32.0,30.0,9.0,XXX,XX,XX,  Ward No-09 Total,1706,2167,930,1068,776,1099,44.0,46.5,41.4,00111
32.0,30.0,10.0,XXX,XX,XX,  Darbasta Union Total,14010,22846,7456,10716,6554,12130,38.0,41.0,35.1,00111
32.0,30.0,11.0,XXX,XX,XX,  Fulbari Union Total,5657,10012,3024,4642,2633,5370,36.1,39.4,32.9,00111
32.0,30.0,16.0,XXX,XX,XX,  Gumaniganj Union Total,11503,9957,5830,4499,5673,5458,53.6,56.4,51.0,00111
32.0,30.0,22.0,XXX,XX,XX,  Harirampur Union Total,10097,17552,5493,7969,4604,9583,36.5,40.8,32.5,00111
32.0,30.0,27.0,XXX,XX,XX,  Kamardaha Union Total,10807,15865,5622,7478,5185,8387,40.5,42.9,38.2,00111
32.0,30.0,33.0,XXX,XX,XX,  Kamdia Union Total,9152,12458,4931,5920,4221,6538,42.4,45.4,39.2,00111
32.0,30.0,39.0,XXX,XX,XX,  Katabari Union Total,9809,14076,5063,6829,4746,7247,41.1,42.6,39.6,00111
32.0,30.0,44.0,XXX,XX,XX,  Kochasahar Union Total,12179,14876,6537,7034,5642,7842,45.0,48.2,41.8,00111
32.0,30.0,50.0,XXX,XX,XX,  Mahimaganj Union Total,13732,17184,7375,8135,6357,9049,44.4,47.5,41.3,00111
32.0,30.0,55.0,XXX,XX,XX,  Nakai Union Total,8603,15179,4700,6915,3903,8264,36.2,40.5,32.1,00111
32.0,30.0,61.0,XXX,XX,XX,  Rajahar Union Total,6640,9487,3491,4271,3149,5216,41.2,45.0,37.6,00111
32.0,30.0,67.0,XXX,XX,XX,  Rakhal Buruz Union Total,9606,12592,5129,5819,4477,6773,43.3,46.8,39.8,00111
32.0,30.0,72.0,XXX,XX,XX,  Shalmara Union Total,8213,12053,4390,5642,3823,6411,40.5,43.8,37.4,00111
32.0,30.0,78.0,XXX,XX,XX,  Sapmara Union Total,7465,8487,3895,3998,3570,4489,46.8,49.3,44.3,00111
32.0,30.0,83.0,XXX,XX,XX,  Shakhahar Union Total,9803,12373,5295,5745,4508,6628,44.2,48.0,40.5,00111
32.0,30.0,89.0,XXX,XX,XX,  Shibpur Union Total,7577,11473,4156,5399,3421,6074,39.8,43.5,36.0,00111
32.0,30.0,94.0,XXX,XX,XX,  Taluk Kanupur Union Total,11869,17706,6216,8128,5653,9578,40.1,43.3,37.1,00111
32.0,67.0,XX.0,XXX,XX,XX,Palashbari Upazila Total,97595,107355,51157,48345,46438,59010,47.6,51.4,44.0,00111
32.0,67.0,13.0,XXX,XX,XX,  Barisal Union Total,9988,13225,5277,6069,4711,7156,43.0,46.5,39.7,00111
32.0,67.0,19.0,XXX,XX,XX,  Betkapa Union Total,11670,11651,5925,5152,5745,6499,50.0,53.5,46.9,00111
32.0,67.0,28.0,XXX,XX,XX,  Harinathpur Union Total,6134,7959,3263,3523,2871,4436,43.5,48.1,39.3,00111
32.0,67.0,38.0,XXX,XX,XX,  Hossainpur Union Total,9617,9820,5118,4474,4499,5346,49.5,53.4,45.7,00111
32.0,67.0,47.0,XXX,XX,XX,  Kishoregari Union Total,13313,15696,7205,7293,6108,8403,45.9,49.7,42.1,00111
32.0,67.0,57.0,XXX,XX,XX,  Mohadipur Union Total,13368,14162,6928,6370,6440,7792,48.6,52.1,45.3,00111
32.0,67.0,66.0,XXX,XX,XX,  Manoharpur Union Total,9115,11268,4732,4823,4383,6445,44.7,49.5,40.5,00111
32.0,67.0,76.0,XXX,XX,XX,  Pabnapur Union Total,6200,11106,3124,5029,3076,6077,35.8,38.3,33.6,00111
32.0,67.0,85.0,XXX,XX,XX,Palashbari Union Total,18190,12468,9585,5612,8605,6856,59.3,63.1,55.7,00111
32.0,82.0,XX.0,XXX,XX,XX,Sadullapur Upazila Total,106990,135784,55341,62463,51649,73321,44.1,47.0,41.3,00111
32.0,82.0,13.0,XXX,XX,XX,Banagram Union Total,11343,12800,5694,5839,5649,6961,47.0,49.4,44.8,00111
32.0,82.0,17.0,XXX,XX,XX,  Bhatgram Union Total,10877,11723,5558,5364,5319,6359,48.1,50.9,45.5,00111
32.0,82.0,25.0,XXX,XX,XX,  Damodarpur Union Total,9289,12462,4778,5619,4511,6843,42.7,46.0,39.7,00111
32.0,82.0,34.0,XXX,XX,XX,  Dhaperhat Union Total,10252,15701,5471,7502,4781,8199,39.5,42.2,36.8,00111
32.0,82.0,43.0,XXX,XX,XX,  Faridpur Union Total,10317,11670,5409,5474,4908,6196,46.9,49.7,44.2,00111
32.0,82.0,51.0,XXX,XX,XX,  Idilpur Union Total,9705,15052,5150,7100,4555,7952,39.2,42.0,36.4,00111
32.0,82.0,60.0,XXX,XX,XX,Jamalpur Union Total,11797,13856,6043,6479,5754,7377,46.0,48.3,43.8,00111
32.0,82.0,69.0,XXX,XX,XX,  Khurda Kamarpur Union Total,8124,6163,4074,2736,4050,3427,56.9,59.8,54.2,00111
32.0,82.0,77.0,XXX,XX,XX,  '  Kamar Para' Union Total,7321,10750,3815,4848,3506,5902,40.5,44.0,37.3,00111
32.0,82.0,86.0,XXX,XX,XX,  '  Naldanga' Union Total,9904,13063,5088,5894,4816,7169,43.1,46.3,40.2,00111
32.0,82.0,94.0,XXX,XX,XX,  Rasulpur Union Total,8061,12544,4261,5608,3800,6936,39.1,43.2,35.4,00111
32.0,88.0,XX.0,XXX,XX,XX,Saghata Upazila Total,90521,132480,48605,59330,41916,73150,40.6,45.0,36.4,00111
32.0,88.0,13.0,XXX,XX,XX,  Bhartkhali Union Total,8937,10562,4656,4543,4281,6019,45.8,50.6,41.6,00111
32.0,88.0,19.0,XXX,XX,XX,Bonar Para Union Total,14224,13342,7522,5947,6702,7395,51.6,55.8,47.5,00111
32.0,88.0,28.0,XXX,XX,XX,  Ghuridaha Union Total,8663,13273,4752,5896,3911,7377,39.5,44.6,34.6,00111
32.0,88.0,38.0,XXX,XX,XX,  Haldia Union Total,5116,12351,2966,5753,2150,6598,29.3,34.0,24.6,00111
32.0,88.0,47.0,XXX,XX,XX,  Jummerbari Union Total,8966,16015,4925,7268,4041,8747,35.9,40.4,31.6,00111
32.0,88.0,57.0,XXX,XX,XX,  Kachua Union Total,8018,14290,4390,6522,3628,7768,35.9,40.2,31.8,00111
32.0,88.0,66.0,XXX,XX,XX,  Kamaler Para Union Total,10236,19498,5651,8875,4585,10623,34.4,38.9,30.1,00111
32.0,88.0,76.0,XXX,XX,XX,  Padumsahar Union Total,10338,11759,5268,5097,5070,6662,46.8,50.8,43.2,00111
32.0,88.0,85.0,XXX,XX,XX,Saghata Union Total,7433,11471,4039,5164,3394,6307,39.3,43.9,35.0,00111
32.0,88.0,95.0,XXX,XX,XX,  Muktanagar Union Total,8590,9919,4436,4265,4154,5654,46.4,51.0,42.4,00111
32.0,91.0,XX.0,XXX,XX,XX,Sundarganj Upazila Total,156256,229012,82624,103948,73632,125064,40.6,44.3,37.1,00111
32.0,91.0,1.0,XXX,XX,XX,  Ward No-01 Total,1788,1291,963,579,825,712,58.1,62.5,53.7,00111
32.0,91.0,2.0,XXX,XX,XX,  Ward No-02 Total,737,1187,377,555,360,632,38.3,40.5,36.3,00111
32.0,91.0,3.0,XXX,XX,XX,  Ward No-03 Total,1162,654,583,296,579,358,64.0,66.3,61.8,00111
