ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Number of Households,Type of Structure (%)-Pucka,Type of Structure (%)-Semi-pucka,Type of Structure (%)-Kutcha,Type of Structure (%)-Jhupri,Toilet Facility (%)-Sanitary (water-sealed),Toilet Facility (%)-Sanitary (non water-sealed),Toilet Facility (%)-Non-sanitary,Toilet Facility (%)-None,check_var
88.0,94.0,21.0,XXX,XX,XX,  Bara Pangashi Union Total,6926,0.6,4.4,93.9,1.1,1.9,73.0,21.5,3.6,00111
88.0,94.0,29.0,XXX,XX,XX,  Durganagar Union Total,13176,1.1,5.9,92.5,0.4,18.8,59.4,19.7,2.1,00111
88.0,94.0,36.0,XXX,XX,XX,  Hatikumrul Union Total,11018,1.6,53.7,44.2,0.4,27.7,46.3,20.7,5.2,00111
88.0,94.0,43.0,XXX,XX,XX,  Mohanpur Union Total,8728,0.8,8.4,90.6,0.3,4.6,35.6,56.8,3.0,00111
88.0,94.0,51.0,XXX,XX,XX,  Pancha Krushi Union Total,9483,0.9,4.6,94.2,0.2,12.3,54.5,28.9,4.3,00111
88.0,94.0,58.0,XXX,XX,XX,  Purnimaganti Union Total,11835,0.9,5.4,93.3,0.4,11.9,67.5,19.5,1.1,00111
88.0,94.0,65.0,XXX,XX,XX,  Ramkrishnapur Union Total,7347,1.1,7.5,90.9,0.4,21.7,41.5,32.2,4.6,00111
88.0,94.0,73.0,XXX,XX,XX,  Salanga Union Total,9641,0.7,4.9,93.7,0.7,16.3,43.5,36.6,3.5,00111
88.0,94.0,80.0,XXX,XX,XX,  Salap Union Total,6694,0.9,3.7,95.2,0.2,24.6,47.3,26.7,1.4,00111
88.0,94.0,87.0,XXX,XX,XX,  Udhunia Union Total,6616,0.4,4.6,94.4,0.6,4.3,58.5,34.0,3.2,00111
88.0,94.0,94.0,XXX,XX,XX,  Ullah Para Union Total,5297,5.6,21.2,73.0,0.2,29.5,47.4,19.7,3.4,00111
81.0,XX.0,XX.0,XXX,XX,XX,Rajshahi Zila Total,630331,12.8,27.8,55.2,4.2,24.3,28.6,37.9,9.2,00111
81.0,10.0,XX.0,XXX,XX,XX,Bagha Upazila Total,46690,3.9,36.5,50.8,8.7,9.6,25.5,55.5,9.4,00111
81.0,10.0,1.0,XXX,XX,XX,  Ward No-01 Total,1014,3.6,48.6,43.1,4.7,14.6,48.2,31.9,5.3,00111
81.0,10.0,2.0,XXX,XX,XX,  Ward No-02 Total,1161,5.3,47.4,43.7,3.7,11.3,31.6,43.4,13.7,00111
81.0,10.0,3.0,XXX,XX,XX,  Ward No-03 Total,645,9.9,56.9,31.6,1.6,25.9,22.3,48.5,3.3,00111
81.0,10.0,4.0,XXX,XX,XX,  Ward No-04 Total,686,2.0,45.2,52.2,0.6,9.2,28.4,50.6,11.8,00111
81.0,10.0,5.0,XXX,XX,XX,  Ward No-05 Total,710,4.4,43.0,52.4,0.3,6.2,47.3,41.5,4.9,00111
81.0,10.0,6.0,XXX,XX,XX,  Ward No-06 Total,690,12.9,53.6,29.4,4.1,4.5,62.8,31.9,0.9,00111
81.0,10.0,7.0,XXX,XX,XX,  Ward No-07 Total,737,6.6,56.6,35.7,1.1,4.2,54.5,36.5,4.7,00111
81.0,10.0,8.0,XXX,XX,XX,  Ward No-08 Total,601,10.0,30.3,50.2,9.5,5.5,13.5,71.7,9.3,00111
81.0,10.0,9.0,XXX,XX,XX,  Ward No-09 Total,789,6.5,47.5,44.5,1.5,14.3,36.5,44.6,4.6,00111
81.0,10.0,11.0,XXX,XX,XX,  Ward No-01 (Arani) Total,359,6.7,35.7,43.7,13.9,3.3,19.2,63.0,14.5,00111
81.0,10.0,12.0,XXX,XX,XX,  Ward No-02 Total,349,0.6,26.1,29.5,43.8,0.3,8.9,75.9,14.9,00111
81.0,10.0,13.0,XXX,XX,XX,  Ward No-03 Total,271,2.6,35.1,62.4,0.0,0.4,22.5,66.8,10.3,00111
81.0,10.0,14.0,XXX,XX,XX,  Ward No-04 Total,431,12.1,17.6,70.3,0.0,0.7,20.4,68.7,10.2,00111
81.0,10.0,15.0,XXX,XX,XX,  Ward No-05 Total,416,10.8,18.5,58.9,11.8,0.2,10.6,77.4,11.8,00111
81.0,10.0,16.0,XXX,XX,XX,  Ward No-06 Total,609,33.3,36.9,29.7,0.0,14.1,56.0,28.1,1.8,00111
81.0,10.0,17.0,XXX,XX,XX,  Ward No-07 Total,723,4.3,33.3,54.1,8.3,2.6,22.0,63.1,12.3,00111
81.0,10.0,18.0,XXX,XX,XX,  Ward No-08 Total,479,2.1,37.2,60.1,0.6,0.8,21.9,63.9,13.4,00111
81.0,10.0,19.0,XXX,XX,XX,  Ward No-09 Total,418,4.1,30.4,62.4,3.1,3.8,11.2,71.8,13.2,00111
81.0,10.0,21.0,XXX,XX,XX,  Arani Union Total,2664,3.3,32.5,48.3,15.9,5.3,7.1,72.3,15.4,00111
81.0,10.0,22.0,XXX,XX,XX,  Bajubagha Union Total,3616,2.2,48.1,48.7,0.9,9.7,22.3,58.5,9.5,00111
81.0,10.0,23.0,XXX,XX,XX,  Bausa Union Total,7528,5.0,35.7,48.1,11.2,6.7,16.8,66.6,9.9,00111
81.0,10.0,55.0,XXX,XX,XX,  Gargari Union Total,6408,1.7,26.9,61.5,9.9,10.5,32.0,51.1,6.4,00111
81.0,10.0,63.0,XXX,XX,XX,  Manigram Union Total,8233,3.1,38.9,48.9,9.0,9.9,19.1,58.6,12.4,00111
81.0,10.0,79.0,XXX,XX,XX,  Pakuria Union Total,7153,1.0,31.1,55.9,12.0,15.0,33.1,44.6,7.2,00111
81.0,12.0,XX.0,XXX,XX,XX,Baghmara Upazila Total,93964,3.8,29.3,66.0,1.0,20.8,36.3,36.0,6.9,00111
81.0,12.0,1.0,XXX,XX,XX,  Ward No-01 (Bhabanigonj) Total,411,0.7,41.4,57.2,0.7,14.6,38.9,40.4,6.1,00111
81.0,12.0,2.0,XXX,XX,XX,  Ward No-02 Total,441,13.4,29.5,55.1,2.0,13.8,9.5,74.1,2.5,00111
81.0,12.0,3.0,XXX,XX,XX,  Ward No-03 Total,451,9.8,25.5,64.3,0.4,33.0,40.8,23.1,3.1,00111
81.0,12.0,4.0,XXX,XX,XX,  Ward No-04 Total,405,11.6,37.3,50.6,0.5,5.4,80.2,12.6,1.7,00111
81.0,12.0,5.0,XXX,XX,XX,  Ward No-05 Total,515,37.3,45.8,14.2,2.7,66.2,23.1,6.8,3.9,00111
81.0,12.0,6.0,XXX,XX,XX,  Ward No-06 Total,765,23.1,43.8,32.7,0.4,27.2,38.2,32.4,2.2,00111
81.0,12.0,7.0,XXX,XX,XX,  Ward No-07 Total,563,2.5,39.1,57.0,1.4,15.1,28.8,49.9,6.2,00111
81.0,12.0,8.0,XXX,XX,XX,  Ward No-08 Total,452,4.6,27.2,67.9,0.2,19.9,32.7,46.0,1.3,00111
81.0,12.0,9.0,XXX,XX,XX,  Ward No-09 Total,526,1.0,24.3,74.5,0.2,2.1,9.3,70.3,18.3,00111
81.0,12.0,11.0,XXX,XX,XX,  Ward No-01 (Tahirpur) Total,365,12.9,55.6,31.2,0.3,60.3,32.1,6.6,1.1,00111
81.0,12.0,12.0,XXX,XX,XX,  Ward No-02 Total,642,19.6,36.1,44.2,0.0,7.9,59.0,30.7,2.3,00111
81.0,12.0,13.0,XXX,XX,XX,  Ward No-03 Total,391,15.3,53.5,31.2,0.0,18.4,53.7,26.6,1.3,00111
81.0,12.0,14.0,XXX,XX,XX,  Ward No-04 Total,418,10.0,33.7,56.2,0.0,9.8,45.2,44.3,0.7,00111
81.0,12.0,15.0,XXX,XX,XX,  Ward No-05 Total,392,20.7,21.9,57.4,0.0,31.6,60.2,7.4,0.8,00111
81.0,12.0,16.0,XXX,XX,XX,  Ward No-06 Total,475,4.2,13.3,82.5,0.0,5.1,76.6,10.9,7.4,00111
81.0,12.0,17.0,XXX,XX,XX,  Ward No-07 Total,655,0.6,20.3,79.1,0.0,20.2,34.5,38.6,6.7,00111
81.0,12.0,18.0,XXX,XX,XX,  Ward No-08 Total,662,0.9,21.5,77.6,0.0,7.6,75.1,15.9,1.5,00111
81.0,12.0,19.0,XXX,XX,XX,  Ward No-09 Total,464,0.6,32.1,67.2,0.0,4.1,5.2,83.8,6.9,00111
81.0,12.0,20.0,XXX,XX,XX,  Auch Para Union Total,7044,1.5,28.4,68.8,1.3,24.0,29.3,41.2,5.5,00111
81.0,12.0,22.0,XXX,XX,XX,  Bara Bihanali Union Total,3369,1.9,35.7,61.7,0.6,31.5,35.7,24.3,8.6,00111
81.0,12.0,24.0,XXX,XX,XX,  Basu Para Union Total,7158,3.1,33.0,63.2,0.8,16.1,22.8,56.3,4.7,00111
81.0,12.0,31.0,XXX,XX,XX,  Dwippur Union Total,2574,9.6,33.4,55.8,1.2,39.3,39.0,12.8,8.9,00111
81.0,12.0,37.0,XXX,XX,XX,  Goalkandi Union Total,6490,2.7,23.1,72.6,1.7,24.2,48.9,22.3,4.6,00111
81.0,12.0,44.0,XXX,XX,XX,  Gobinda Para Union Total,6332,1.6,35.1,62.0,1.3,16.1,21.9,50.0,12.0,00111
81.0,12.0,50.0,XXX,XX,XX,Ganipur Union Total,9523,9.8,16.9,72.8,0.6,5.3,43.0,47.0,4.7,00111
81.0,12.0,56.0,XXX,XX,XX,  Hamir Kutsha Union Total,5367,1.5,20.5,77.8,0.3,26.1,38.6,27.8,7.5,00111
81.0,12.0,63.0,XXX,XX,XX,  Jhikra Union Total,5902,1.3,27.1,71.4,0.2,32.6,29.7,19.2,18.5,00111
81.0,12.0,69.0,XXX,XX,XX,  Jogi Para Union Total,6665,1.2,23.4,74.7,0.7,19.9,40.2,33.1,6.7,00111
81.0,12.0,72.0,XXX,XX,XX,  Kachhari Kayali Para Union Total,1962,1.0,33.6,63.5,1.8,12.4,31.3,48.7,7.6,00111
81.0,12.0,75.0,XXX,XX,XX,  Maria Union Total,5136,2.1,26.1,69.8,2.0,31.2,41.9,20.8,6.1,00111
81.0,12.0,82.0,XXX,XX,XX,  Nardas Union Total,5280,1.1,42.2,55.6,1.1,18.3,27.7,47.0,7.0,00111
81.0,12.0,85.0,XXX,XX,XX,  Sonadanga Union Total,2184,2.7,47.9,44.4,5.0,21.7,29.7,39.1,9.4,00111
81.0,12.0,88.0,XXX,XX,XX,  Sreepur Union Total,3084,1.4,19.4,78.0,1.3,12.5,69.1,14.7,3.7,00111
81.0,12.0,94.0,XXX,XX,XX,  Subhadanga Union Total,6901,3.0,38.4,58.0,0.6,21.3,33.5,41.7,3.4,00111
81.0,22.0,XX.0,XXX,XX,XX,Boalia Thana Total,48153,50.3,40.1,7.4,2.2,67.0,25.8,6.5,0.7,00111
81.0,22.0,9.0,XXX,XX,XX,  Ward No-09 Total,2461,59.4,37.3,2.1,1.2,82.2,15.9,1.7,0.1,00111
81.0,22.0,10.0,XXX,XX,XX,  Ward No-10 (Part) Total,1049,59.0,38.6,2.3,0.1,93.6,6.0,0.4,0.0,00111
81.0,22.0,11.0,XXX,XX,XX,  Ward No-11 Total,1969,56.4,39.9,2.7,1.0,76.7,22.9,0.4,0.1,00111
81.0,22.0,12.0,XXX,XX,XX,  Ward No-12 Total,1980,75.5,22.1,0.8,1.7,84.3,14.4,1.2,0.1,00111
