ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,"Population aged 7+, not attending school and employed-Both","Population aged 7+, not attending school and employed-Male","Population aged 7+, not attending school and employed-Female",Field of Activity-Agriculture-Male,Field of Activity-Agriculture-Female,Field of Activity-Industry-Male,Field of Activity-Industry-Female,Field of Activity-Service-Male,Field of Activity-Service-Female,check_var
44,19,09,XXX,XX,XX,  Ward No-09 Total,971,896,75,414,8,45,11,437,56,00111
44,19,11,XXX,XX,XX,  Dogachhi Union Total,1544,1507,37,1286,11,13,1,208,25,00111
44,19,13,XXX,XX,XX,  Fursandi Union Total,2460,2387,73,2273,36,44,30,70,7,00111
44,19,15,XXX,XX,XX,  Ganna Union Total,4247,4162,85,3659,47,185,14,318,24,00111
44,19,21,XXX,XX,XX,  Ghorshal Union Total,2339,2314,25,2046,12,75,1,193,12,00111
44,19,26,XXX,XX,XX,  Halidhani Union Total,2681,2589,92,2348,60,63,6,178,26,00111
44,19,31,XXX,XX,XX,  Harishankarpur Union Total,2434,2387,47,2129,10,75,3,183,34,00111
44,19,42,XXX,XX,XX,  Kalicharanpur Union Total,2076,1883,193,1187,11,315,35,381,147,00111
44,19,47,XXX,XX,XX,  Kumrabaria Union Total,2979,2888,91,2265,42,454,17,169,32,00111
44,19,52,XXX,XX,XX,  Madhuhati Union Total,4248,4169,79,3839,43,29,11,301,25,00111
44,19,58,XXX,XX,XX,  Moharajpur Union Total,3036,2881,155,2310,25,483,105,88,25,00111
44,19,63,XXX,XX,XX,  Naldanga Union Total,2724,2683,41,2314,11,144,18,225,12,00111
44,19,68,XXX,XX,XX,  Padmakar Union Total,2099,1915,184,1002,25,38,1,875,158,00111
44,19,73,XXX,XX,XX,Paglakanai Union Total,2418,2199,219,1151,20,259,77,789,122,00111
44,19,79,XXX,XX,XX,  Porahati Union Total,3806,3555,251,2672,51,196,24,687,176,00111
44,19,84,XXX,XX,XX,  Saganna Union Total,2960,2794,166,2267,59,151,32,376,75,00111
44,19,89,XXX,XX,XX,  Sadhuhati Union Total,3252,3132,120,2681,41,120,57,331,22,00111
44,19,94,XXX,XX,XX,  Surat Union Total,1775,1738,37,1282,7,41,7,415,23,00111
44,33,01,XXX,XX,XX,  Ward No-01 Total,279,252,27,97,0,7,0,148,27,00111
44,33,02,XXX,XX,XX,  Ward No-02 Total,403,380,23,180,3,28,4,172,16,00111
44,33,03,XXX,XX,XX,  Ward No-03 Total,439,381,58,78,3,56,10,247,45,00111
44,33,04,XXX,XX,XX,  Ward No-04 Total,218,188,30,34,1,22,12,132,17,00111
44,33,05,XXX,XX,XX,  Ward No-05 Total,415,338,77,19,2,46,4,273,71,00111
44,33,06,XXX,XX,XX,  Ward No-06 Total,77,70,7,19,0,14,3,37,4,00111
44,33,07,XXX,XX,XX,  Ward No-07 Total,445,352,93,45,2,45,4,262,87,00111
44,33,08,XXX,XX,XX,  Ward No-08 Total,403,383,20,300,1,1,1,82,18,00111
44,33,09,XXX,XX,XX,  Ward No-09 Total,548,436,112,34,0,105,37,297,75,00111
44,33,10,XXX,XX,XX,  Bara Bazar Union Total,3277,3187,90,2301,10,60,3,826,77,00111
44,33,20,XXX,XX,XX,  Jamal Union Total,2215,2154,61,2014,21,29,3,111,37,00111
44,33,33,XXX,XX,XX,  Sundarpur Durgapur Union Total,2122,1978,144,1492,12,93,8,393,124,00111
44,33,40,XXX,XX,XX,  Kashtabhanga Union Total,2208,2178,30,1820,15,23,1,335,14,00111
44,33,47,XXX,XX,XX,  Kola Union Total,2669,2615,54,2419,25,77,1,119,28,00111
44,33,54,XXX,XX,XX,  Maliat Union Total,1991,1911,80,1713,10,97,26,101,44,00111
44,33,61,XXX,XX,XX,  Niamatpur Union Total,2641,2485,156,2072,74,131,53,282,29,00111
44,33,74,XXX,XX,XX,  Roygram Union Total,2190,2071,119,1543,23,79,29,449,67,00111
44,33,81,XXX,XX,XX,  Rakhalgachhi Union Total,2722,2660,62,2354,27,118,6,188,29,00111
44,33,88,XXX,XX,XX,  Simla Rokonpur Union Total,1502,1403,99,1141,10,65,5,197,84,00111
44,33,94,XXX,XX,XX,  Trilochanpur Union Total,2673,2619,54,2201,14,236,16,182,24,00111
44,42,01,XXX,XX,XX,  Ward No-01 Total,480,447,33,234,3,38,5,175,25,00111
44,42,02,XXX,XX,XX,  Ward No-02 Total,326,275,51,53,5,38,3,184,43,00111
44,42,03,XXX,XX,XX,  Ward No-03 Total,163,133,30,32,2,6,5,95,23,00111
44,42,04,XXX,XX,XX,  Ward No-04 Total,319,286,33,59,0,3,3,224,30,00111
44,42,05,XXX,XX,XX,  Ward No-05 Total,415,386,29,126,2,106,8,154,19,00111
44,42,06,XXX,XX,XX,  Ward No-06 Total,197,191,6,107,0,5,3,79,3,00111
44,42,07,XXX,XX,XX,  Ward No-07 Total,364,314,50,138,8,44,4,132,38,00111
44,42,08,XXX,XX,XX,  Ward No-08 Total,363,355,8,220,1,29,0,106,7,00111
44,42,09,XXX,XX,XX,  Ward No-09 Total,428,414,14,351,6,14,2,49,6,00111
44,42,13,XXX,XX,XX,  Baluhar Union Total,2353,2275,78,1851,26,51,6,373,46,00111
44,42,27,XXX,XX,XX,  Dora Union Total,3269,3200,69,2829,42,45,2,326,25,00111
44,42,40,XXX,XX,XX,  Elangi Union Total,2073,2042,31,1772,11,67,2,203,18,00111
44,42,67,XXX,XX,XX,  Kushna Union Total,3967,3823,144,3439,79,41,3,343,62,00111
44,42,81,XXX,XX,XX,  Sabdalpur Union Total,2693,2607,86,2075,24,55,14,477,48,00111
44,71,01,XXX,XX,XX,  Ward No-01 Total,326,317,9,258,4,18,0,41,5,00111
44,71,02,XXX,XX,XX,  Ward No-02 Total,179,166,13,122,1,23,9,21,3,00111
44,71,03,XXX,XX,XX,  Ward No-03 Total,375,330,45,247,15,47,28,36,2,00111
44,71,04,XXX,XX,XX,  Ward No-04 Total,370,354,16,195,5,72,5,87,6,00111
44,71,05,XXX,XX,XX,  Ward No-05 Total,209,186,23,63,3,13,1,110,19,00111
44,71,06,XXX,XX,XX,  Ward No-06 Total,119,104,15,13,0,6,1,85,14,00111
44,71,07,XXX,XX,XX,  Ward No-07 Total,440,415,25,289,2,11,0,115,23,00111
44,71,08,XXX,XX,XX,  Ward No-08 Total,610,590,20,373,1,94,0,123,19,00111
44,71,09,XXX,XX,XX,  Ward No-09 Total,278,271,7,205,0,9,0,57,7,00111
44,71,10,XXX,XX,XX,  Azampur Union Total,3026,2831,195,2457,87,215,6,159,102,00111
44,71,11,XXX,XX,XX,  Banshbaria Union Total,4173,4097,76,3790,35,35,6,272,35,00111
44,71,17,XXX,XX,XX,  Fatehpur Union Total,2860,2793,67,2437,30,59,4,297,33,00111
44,71,23,XXX,XX,XX,  Jadabpur Union Total,3700,3652,48,3459,19,44,8,149,21,00111
44,71,29,XXX,XX,XX,  Kazirber Union Total,4835,4725,110,4160,36,139,26,426,48,00111
44,71,35,XXX,XX,XX,  Manderbari Union Total,3767,3687,80,3220,24,170,7,297,49,00111
44,71,53,XXX,XX,XX,  Natima Union Total,3637,3462,175,3022,56,86,10,354,109,00111
44,71,59,XXX,XX,XX,  Nepa Union Total,4230,4088,142,3619,80,59,7,410,55,00111
44,71,65,XXX,XX,XX,  Pantha Para Union Total,2210,2177,33,2075,23,15,1,87,9,00111
44,71,77,XXX,XX,XX,  Shyamkur Union Total,3505,3221,284,3052,61,81,11,88,212,00111
44,71,83,XXX,XX,XX,  S.B.K Union Total,1797,1735,62,1290,22,85,10,360,30,00111
44,71,89,XXX,XX,XX,  Swaruppur Union Total,3459,3356,103,2962,32,111,2,283,69,00111
44,80,01,XXX,XX,XX,  Ward No-01 Total,555,550,5,420,5,4,0,126,0,00111
44,80,02,XXX,XX,XX,  Ward No-02 Total,402,388,14,223,2,4,1,161,11,00111
44,80,03,XXX,XX,XX,  Ward No-03 Total,496,489,7,197,1,0,1,292,5,00111
44,80,04,XXX,XX,XX,  Ward No-04 Total,738,697,41,411,6,42,3,244,32,00111
44,80,05,XXX,XX,XX,  Ward No-05 Total,621,594,27,253,2,17,0,324,25,00111
44,80,06,XXX,XX,XX,  Ward No-06 Total,645,635,10,438,3,0,0,197,7,00111
44,80,07,XXX,XX,XX,  Ward No-07 Total,669,580,89,289,0,25,0,266,89,00111
44,80,08,XXX,XX,XX,  Ward No-08 Total,197,165,32,62,3,13,3,90,26,00111
44,80,09,XXX,XX,XX,  Ward No-09 Total,677,629,48,133,4,17,0,479,44,00111
44,80,10,XXX,XX,XX,  Abaipur Union Total,2965,2823,142,2258,37,145,22,420,83,00111
44,80,12,XXX,XX,XX,  Bagura Union Total,2729,2694,35,2487,14,133,15,74,6,00111
44,80,18,XXX,XX,XX,  Dhalhara Chandra Union Total,3829,3753,76,3175,46,339,7,239,23,00111
44,80,25,XXX,XX,XX,  Dignagar Union Total,2655,2597,58,2174,35,136,8,287,15,00111
44,80,31,XXX,XX,XX,  Dudhsar Union Total,3662,3425,237,2638,45,355,55,432,137,00111
44,80,37,XXX,XX,XX,  Manoharpur Union Total,2158,2105,53,1762,25,149,5,194,23,00111
44,80,44,XXX,XX,XX,  Fulhari Union Total,3539,3396,143,3034,40,330,41,32,62,00111
44,80,50,XXX,XX,XX,  Hakimpur Union Total,3918,3865,53,3565,18,121,9,179,26,00111
44,80,56,XXX,XX,XX,  Kancherkol Union Total,3358,3282,76,2589,32,187,16,506,28,00111
44,80,63,XXX,XX,XX,  Mirzapur Union Total,4879,4779,100,4376,69,74,2,329,29,00111
44,80,69,XXX,XX,XX,  Nityanandapur Union Total,4202,4088,114,3903,67,159,7,26,40,00111
44,80,75,XXX,XX,XX,  Sarutia Union Total,4277,4196,81,3522,30,163,28,511,23,00111
44,80,88,XXX,XX,XX,  Tribeni Union Total,3074,2883,191,2253,40,186,9,444,142,00111
44,80,94,XXX,XX,XX,  Umedpur Union Total,3425,3328,97,2554,16,127,41,647,40,00111
41,04,01,XXX,XX,XX,  Ward No-01 Total,810,576,234,262,12,172,179,142,43,00111
41,04,02,XXX,XX,XX,  Ward No-02 Total,846,513,333,93,3,249,269,171,61,00111
41,04,03,XXX,XX,XX,  Ward No-03 Total,922,815,107,362,11,164,67,289,29,00111
41,04,04,XXX,XX,XX,  Ward No-04 Total,1044,737,307,126,7,124,137,487,163,00111
41,04,05,XXX,XX,XX,  Ward No-05 Total,1270,931,339,171,19,195,127,565,193,00111
41,04,06,XXX,XX,XX,  Ward No-06 Total,1041,696,345,65,7,270,120,361,218,00111
41,04,07,XXX,XX,XX,  Ward No-07 Total,746,555,191,146,2,166,115,243,74,00111
41,04,08,XXX,XX,XX,  Ward No-08 Total,488,436,52,256,4,117,34,63,14,00111
41,04,09,XXX,XX,XX,  Ward No-09 Total,213,176,37,22,5,126,21,28,11,00111
41,04,10,XXX,XX,XX,  Baghutia Union Total,1950,1803,147,1354,62,198,50,251,35,00111
41,04,21,XXX,XX,XX,  Prambag Union Total,1793,1601,192,1172,53,137,102,292,37,00111
41,04,27,XXX,XX,XX,  Sundoli Union Total,787,743,44,676,17,55,23,12,4,00111
41,04,42,XXX,XX,XX,  Payra Union Total,1453,1339,114,1117,43,161,62,61,9,00111
41,04,52,XXX,XX,XX,  Chalishia Union Total,1487,1298,189,702,43,332,101,264,45,00111
41,04,63,XXX,XX,XX,  Siddhipasha Union Total,2265,2088,177,1496,53,185,72,407,52,00111
41,04,73,XXX,XX,XX,  Sreedharpur Union Total,2910,2572,338,1657,52,305,209,610,77,00111
41,04,84,XXX,XX,XX,  Subha Para Union Total,2427,2279,148,1891,84,203,42,185,22,00111
41,09,01,XXX,XX,XX,  Ward No-01 Total,52,51,1,42,0,1,1,8,0,00111
41,09,02,XXX,XX,XX,  Ward No-02 Total,66,55,11,31,3,4,7,20,1,00111
41,09,03,XXX,XX,XX,  Ward No-03 Total,49,45,4,36,2,0,0,9,2,00111
41,09,04,XXX,XX,XX,  Ward No-04 Total,48,47,1,38,0,0,0,9,1,00111
41,09,05,XXX,XX,XX,  Ward No-05 Total,52,52,0,32,0,4,0,16,0,00111
41,09,06,XXX,XX,XX,  Ward No-06 Total,77,76,1,32,0,4,1,40,0,00111
41,09,07,XXX,XX,XX,  Ward No-07 Total,60,55,5,28,0,0,0,27,5,00111
41,09,08,XXX,XX,XX,  Ward No-08 Total,73,71,2,61,1,4,0,6,1,00111
41,09,09,XXX,XX,XX,  Ward No-09 Total,117,116,1,81,1,1,0,34,0,00111
41,09,15,XXX,XX,XX,  Basuari Union Total,2477,2328,149,1689,14,460,78,179,57,00111
41,09,19,XXX,XX,XX,  Bandabilla Union Total,2824,2558,266,1864,45,72,13,622,208,00111
41,09,28,XXX,XX,XX,  Darajhat Union Total,1761,1699,62,1349,15,314,36,36,11,00111
41,09,38,XXX,XX,XX,  Dhalgram Union Total,1589,1564,25,1316,9,68,4,180,12,00111
41,09,47,XXX,XX,XX,  Dohakula Union Total,2356,2273,83,1885,18,27,3,361,62,00111
41,09,57,XXX,XX,XX,  Jamdia Union Total,2345,2208,137,1856,32,233,83,119,22,00111
41,09,66,XXX,XX,XX,  Jaharpur Union Total,2316,2196,120,1974,56,10,2,212,62,00111
41,09,76,XXX,XX,XX,  Narikelbaria Union Total,2724,2582,142,2170,44,42,6,370,92,00111
41,09,85,XXX,XX,XX,  Roypur Union Total,2650,2617,33,2173,10,53,0,391,23,00111
41,11,01,XXX,XX,XX,  Ward No-01 Total,159,154,5,123,1,1,0,30,4,00111
41,11,02,XXX,XX,XX,  Ward No-02 Total,246,238,8,123,5,5,0,110,3,00111
41,11,03,XXX,XX,XX,  Ward No-03 Total,334,320,14,231,1,17,3,72,10,00111
41,11,04,XXX,XX,XX,  Ward No-04 Total,233,184,49,79,32,14,0,91,17,00111
41,11,05,XXX,XX,XX,  Ward No-05 Total,155,152,3,54,0,15,1,83,2,00111
41,11,06,XXX,XX,XX,  Ward No-06 Total,159,143,16,19,0,35,1,89,15,00111
41,11,07,XXX,XX,XX,  Ward No-07 Total,105,87,18,6,0,1,0,80,18,00111
41,11,08,XXX,XX,XX,  Ward No-08 Total,153,141,12,31,1,7,1,103,10,00111
41,11,09,XXX,XX,XX,  Ward No-09 Total,106,106,0,56,0,0,0,50,0,00111
41,11,14,XXX,XX,XX,  Chaugachha Union Total,1551,1474,77,1267,12,86,14,121,51,00111
41,11,17,XXX,XX,XX,  Dhuliani Union Total,1474,1383,91,1283,74,27,1,73,16,00111
41,11,25,XXX,XX,XX,  Hakimpur Union Total,2494,2415,79,2127,26,12,1,276,52,00111
41,11,34,XXX,XX,XX,  Jagadishpur Union Total,1645,1631,14,1408,6,12,0,211,8,00111
41,11,43,XXX,XX,XX,  Swarupdaha Union Total,3067,2943,124,2439,40,127,55,377,29,00111
41,11,51,XXX,XX,XX,  Narayanpur Union Total,2849,2779,70,2404,34,68,1,307,35,00111
41,11,60,XXX,XX,XX,  Pashapole Union Total,1925,1893,32,1804,25,49,0,40,7,00111
41,11,69,XXX,XX,XX,  Patibila Union Total,1398,1354,44,1215,23,28,7,111,14,00111
41,11,77,XXX,XX,XX,  Phulsara Union Total,2357,2295,62,1796,13,91,13,408,36,00111
41,11,86,XXX,XX,XX,  Singhajhuli Union Total,1326,1300,26,1007,5,53,2,240,19,00111
41,11,94,XXX,XX,XX,  Sukpukhuria Union Total,3580,3480,100,3140,43,146,34,194,23,00111
41,23,01,XXX,XX,XX,  Ward No-01 Total,328,303,25,60,1,17,0,226,24,00111
41,23,02,XXX,XX,XX,  Ward No-02 Total,102,72,30,0,0,5,1,67,29,00111
41,23,03,XXX,XX,XX,  Ward No-03 Total,212,185,27,6,0,21,1,158,26,00111
41,23,04,XXX,XX,XX,  Ward No-04 Total,261,204,57,2,0,17,5,185,52,00111
41,23,05,XXX,XX,XX,  Ward No-05 Total,261,243,18,58,2,6,1,179,15,00111
41,23,06,XXX,XX,XX,  Ward No-06 Total,511,416,95,41,2,11,2,364,91,00111
41,23,07,XXX,XX,XX,  Ward No-07 Total,330,290,40,72,1,6,0,212,39,00111
41,23,08,XXX,XX,XX,  Ward No-08 Total,125,100,25,39,5,16,1,45,19,00111
41,23,09,XXX,XX,XX,  Ward No-09 Total,401,283,118,92,10,9,12,182,96,00111
41,23,25,XXX,XX,XX,Bankra Union Total,1889,1850,39,1714,32,81,2,55,5,00111
41,23,29,XXX,XX,XX,  Ganganandapur Union Total,2969,2911,58,2738,39,39,1,134,18,00111
41,23,35,XXX,XX,XX,Gadkhali Union Total,2755,2587,168,2027,72,159,42,401,54,00111
41,23,41,XXX,XX,XX,  Hajirbagh Union Total,2275,2136,139,1875,43,76,36,185,60,00111
41,23,47,XXX,XX,XX,Jhikargachha Union Total,2387,2269,118,1665,25,236,60,368,33,00111
41,23,53,XXX,XX,XX,  Magura Union Total,2790,2748,42,2537,18,93,8,118,16,00111
41,23,59,XXX,XX,XX,  Nabharan Union Total,3324,3034,290,2193,36,383,135,458,119,00111
41,23,65,XXX,XX,XX,  Nibaskhola Union Total,2189,2135,54,1986,37,89,10,60,7,00111
41,23,71,XXX,XX,XX,Panisara Union Total,1954,1897,57,1642,42,129,6,126,9,00111
41,23,83,XXX,XX,XX,  Shankarpur Union Total,2698,2646,52,1989,25,436,13,221,14,00111
41,23,89,XXX,XX,XX,  Shimulia Union Total,1871,1835,36,1716,8,40,21,79,7,00111
41,38,01,XXX,XX,XX,  Ward No-01 Total,108,90,18,62,1,2,3,26,14,00111
41,38,02,XXX,XX,XX,  Ward No-02 Total,522,473,49,308,20,43,4,122,25,00111
41,38,03,XXX,XX,XX,  Ward No-03 Total,271,236,35,155,14,6,3,75,18,00111
41,38,04,XXX,XX,XX,  Ward No-04 Total,158,113,45,25,1,34,17,54,27,00111
41,38,05,XXX,XX,XX,  Ward No-05 Total,98,89,9,73,8,4,0,12,1,00111
41,38,06,XXX,XX,XX,  Ward No-06 Total,120,115,5,74,5,22,0,19,0,00111
41,38,07,XXX,XX,XX,  Ward No-07 Total,437,386,51,281,22,5,0,100,29,00111
41,38,08,XXX,XX,XX,  Ward No-08 Total,177,158,19,71,3,29,7,58,9,00111
41,38,09,XXX,XX,XX,  Ward No-09 Total,182,153,29,77,11,20,0,56,18,00111
41,38,17,XXX,XX,XX,  Bidyanandakati Union Total,3266,3100,166,2847,130,162,14,91,22,00111
41,38,19,XXX,XX,XX,  Gaurighona Union Total,2081,1953,128,1764,101,67,1,122,26,00111
41,38,28,XXX,XX,XX,Keshabpur Union Total,1384,1261,123,928,94,80,10,253,19,00111
41,38,38,XXX,XX,XX,Majidpur Union Total,2495,2353,142,2110,110,97,6,146,26,00111
41,38,47,XXX,XX,XX,  Mangalkot Union Total,1885,1685,200,1518,179,56,6,111,15,00111
41,38,57,XXX,XX,XX,  Panjia Union Total,2414,2269,145,1964,118,66,3,239,24,00111
41,38,66,XXX,XX,XX,  Sagardari Union Total,3261,3159,102,2726,55,123,2,310,45,00111
41,38,76,XXX,XX,XX,  Sufalakati Union Total,1416,1301,115,1183,82,5,3,113,30,00111
41,38,85,XXX,XX,XX,  Trimohini Union Total,3258,3045,213,2626,164,90,8,329,41,00111
41,47,01,XXX,XX,XX,  Ward No-01 Total,1860,1457,403,18,2,86,13,1353,388,00111
41,47,02,XXX,XX,XX,  Ward No-02 Total,1101,623,478,10,0,21,5,592,473,00111
41,47,03,XXX,XX,XX,  Ward No-03 Total,1300,950,350,76,5,88,6,786,339,00111
41,47,04,XXX,XX,XX,  Ward No-04 Total,822,628,194,37,12,176,18,415,164,00111
41,47,05,XXX,XX,XX,  Ward No-05 Total,1750,1375,375,307,43,219,53,849,279,00111
41,47,06,XXX,XX,XX,  Ward No-06 Total,1109,805,304,42,1,37,6,726,297,00111
41,47,07,XXX,XX,XX,  Ward No-07 Total,2526,1971,555,72,5,124,28,1775,522,00111
41,47,08,XXX,XX,XX,  Ward No-08 Total,628,468,160,3,0,31,15,434,145,00111
41,47,09,XXX,XX,XX,  Ward No-09 Total,1547,1323,224,55,6,74,23,1194,195,00111
41,47,10,XXX,XX,XX,  Arabpur Union Total,3177,2785,392,819,27,332,55,1634,310,00111
41,47,11,XXX,XX,XX,  Basundia Union Total,2848,2617,231,1683,38,175,50,759,143,00111
41,47,23,XXX,XX,XX,Chanchra Union Total,4269,3892,377,2240,62,405,130,1247,185,00111
41,47,29,XXX,XX,XX,  Churamankati Union Total,3288,3108,180,2380,110,274,13,454,57,00111
41,47,35,XXX,XX,XX,  Diara Union Total,3115,2987,128,2203,41,191,21,593,66,00111
41,47,41,XXX,XX,XX,Fathehpur Union Total,4350,3610,740,1449,58,584,356,1577,326,00111
41,47,47,XXX,XX,XX,  Haibatpur Union Total,3240,3170,70,2713,30,32,6,425,34,00111
41,47,53,XXX,XX,XX,  Ichhali Union Total,2274,2200,74,1620,19,113,10,467,45,00111
41,47,65,XXX,XX,XX,  Kashimpur Union Total,3484,3377,107,2447,39,267,15,663,53,00111
41,47,71,XXX,XX,XX,  Kachua Union Total,2251,2122,129,1613,76,198,27,311,26,00111
41,47,77,XXX,XX,XX,  Lebutala Union Total,2084,2005,79,1389,11,50,5,566,63,00111
41,47,83,XXX,XX,XX,  Narendrapur Union Total,2806,2597,209,1549,40,164,43,884,126,00111
41,47,89,XXX,XX,XX,  Noapara Union Total,4141,3749,392,1342,38,333,44,2074,310,00111
41,47,92,XXX,XX,XX,  Ramnagar Union Total,3088,2775,313,1479,84,308,62,988,167,00111
41,61,01,XXX,XX,XX,  Ward No-01 Total,171,158,13,90,3,41,4,27,6,00111
41,61,02,XXX,XX,XX,  Ward No-02 Total,424,377,47,256,29,1,0,120,18,00111
41,61,03,XXX,XX,XX,  Ward No-03 Total,213,164,49,17,1,1,0,146,48,00111
41,61,04,XXX,XX,XX,  Ward No-04 Total,320,290,30,100,7,3,1,187,22,00111
41,61,05,XXX,XX,XX,  Ward No-05 Total,137,121,16,61,3,10,6,50,7,00111
41,61,06,XXX,XX,XX,  Ward No-06 Total,208,205,3,127,0,3,0,75,3,00111
41,61,07,XXX,XX,XX,  Ward No-07 Total,208,173,35,39,3,7,2,127,30,00111
41,61,08,XXX,XX,XX,  Ward No-08 Total,244,203,41,168,26,18,1,17,14,00111
41,61,09,XXX,XX,XX,  Ward No-09 Total,360,325,35,185,4,9,2,131,29,00111
41,61,10,XXX,XX,XX,  Bhojgati Union Total,1370,1281,89,777,13,142,28,362,48,00111
41,61,11,XXX,XX,XX,  Chaluahati Union Total,3066,2979,87,2501,29,183,21,295,37,00111
41,61,16,XXX,XX,XX,  Dhakuria Union Total,2761,2606,155,2095,101,227,14,284,40,00111
41,61,22,XXX,XX,XX,  Durbadanga Union Total,2344,2222,122,1973,87,81,22,168,13,00111
41,61,27,XXX,XX,XX,  Haridaskati Union Total,2389,2222,167,1985,120,112,28,125,19,00111
41,61,33,XXX,XX,XX,  Hariharnagar Union Total,2839,2778,61,2668,43,56,5,54,13,00111
41,61,39,XXX,XX,XX,  Jhanpa Union Total,2699,2591,108,2258,44,117,47,216,17,00111
41,61,44,XXX,XX,XX,  Kashimnagar Union Total,1593,1568,25,1311,11,66,4,191,10,00111
41,61,50,XXX,XX,XX,  Khanpur Union Total,3119,2973,146,2484,76,158,46,331,24,00111
41,61,55,XXX,XX,XX,  Kheda Para Union Total,2964,2853,111,2329,50,36,10,488,51,00111
41,61,61,XXX,XX,XX,  Kultia Union Total,1589,1550,39,1453,28,49,5,48,6,00111
41,61,67,XXX,XX,XX,  Manirampur Union Total,1318,1259,59,952,21,105,13,202,25,00111
41,61,72,XXX,XX,XX,  Manoharpur Union Total,922,838,84,736,40,56,37,46,7,00111
41,61,78,XXX,XX,XX,  Maswimnagar Union Total,3301,3225,76,3001,57,44,6,180,13,00111
41,61,83,XXX,XX,XX,  Nehalpur Union Total,1285,1184,101,1071,45,21,33,92,23,00111
41,61,89,XXX,XX,XX,  Rohita Union Total,2858,2760,98,2188,21,169,22,403,55,00111
41,61,94,XXX,XX,XX,  Shyamkur Union Total,3359,3122,237,2122,124,267,20,733,93,00111
41,90,01,XXX,XX,XX,  Ward No-01 Total,410,393,17,349,11,14,1,30,5,00111
41,90,02,XXX,XX,XX,  Ward No-02 Total,370,345,25,146,0,18,7,181,18,00111
41,90,03,XXX,XX,XX,  Ward No-03 Total,484,420,64,177,12,89,9,154,43,00111
41,90,04,XXX,XX,XX,  Ward No-04 Total,522,492,30,202,9,67,6,223,15,00111
41,90,05,XXX,XX,XX,  Ward No-05 Total,285,251,34,58,2,11,2,182,30,00111
41,90,06,XXX,XX,XX,  Ward No-06 Total,682,503,179,189,4,68,27,246,148,00111
41,90,07,XXX,XX,XX,  Ward No-07 Total,168,127,41,7,0,10,3,110,38,00111
41,90,08,XXX,XX,XX,  Ward No-08 Total,294,256,38,156,13,8,0,92,25,00111
41,90,09,XXX,XX,XX,  Ward No-09 Total,274,255,19,78,1,54,7,123,11,00111
41,90,13,XXX,XX,XX,  Bagachra Union Total,3771,3488,283,2751,152,226,26,511,105,00111
41,90,17,XXX,XX,XX,  Bahadurpur Union Total,2648,2564,84,2268,53,87,14,209,17,00111
41,90,25,XXX,XX,XX,  Benapole Union Total,2104,1921,183,1433,103,164,26,324,54,00111
41,90,34,XXX,XX,XX,  Dihi Union Total,2673,2607,66,2323,12,32,7,252,47,00111
41,90,43,XXX,XX,XX,  Goga Union Total,2777,2691,86,2519,60,39,11,133,15,00111
41,90,51,XXX,XX,XX,  Kayba Union Total,3531,3276,255,2777,154,100,21,399,80,00111
41,90,60,XXX,XX,XX,  Lakshmanpur Union Total,2622,2546,76,2327,28,46,29,173,19,00111
41,90,69,XXX,XX,XX,  Nizampur Union Total,2272,2221,51,2133,15,40,21,48,15,00111
41,90,77,XXX,XX,XX,  Putkhali Union Total,3172,3044,128,2735,47,71,2,238,79,00111
41,90,86,XXX,XX,XX,Sharsha Union Total,4040,3499,541,1953,43,257,155,1289,343,00111
41,90,94,XXX,XX,XX,  Ulashi Union Total,4066,3829,237,3268,118,262,35,299,84,00111
1,08,01,XXX,XX,XX,  Ward No-01 Total,220,183,37,41,0,19,7,123,30,00111
1,08,02,XXX,XX,XX,  Ward No-02 Total,222,173,49,29,2,7,1,137,46,00111
1,08,03,XXX,XX,XX,  Ward No-03 Total,236,178,58,31,13,18,3,129,42,00111
1,08,04,XXX,XX,XX,  Ward No-04 Total,290,207,83,7,1,5,0,195,82,00111
1,08,05,XXX,XX,XX,  Ward No-05 Total,126,91,35,7,0,3,0,81,35,00111
1,08,06,XXX,XX,XX,  Ward No-06 Total,264,168,96,6,4,66,10,96,82,00111
1,08,07,XXX,XX,XX,  Ward No-07 Total,352,246,106,5,2,10,7,231,97,00111
1,08,08,XXX,XX,XX,  Ward No-08 Total,440,354,86,4,0,6,0,344,86,00111
1,08,09,XXX,XX,XX,  Ward No-09 Total,91,75,16,0,0,0,0,75,16,00111
1,08,17,XXX,XX,XX,  Barai Para Union Total,1973,1876,97,1557,52,140,21,179,24,00111
1,08,25,XXX,XX,XX,  Bemarta Union Total,1368,1273,95,857,19,75,16,341,60,00111
1,08,34,XXX,XX,XX,  Bishnupur Union Total,1446,1397,49,1238,17,31,4,128,28,00111
1,08,35,XXX,XX,XX,  Dema Union Total,916,881,35,725,21,8,1,148,13,00111
1,08,51,XXX,XX,XX,  Gota Para Union Total,1834,1722,112,1287,35,47,13,388,64,00111
1,08,60,XXX,XX,XX,  Jatrapur Union Total,1393,1293,100,889,48,70,5,334,47,00111
1,08,69,XXX,XX,XX,  Kara Para Union Total,1972,1790,182,822,40,168,35,800,107,00111
1,08,77,XXX,XX,XX,  Khanpur Union Total,1007,966,41,566,13,8,0,392,28,00111
1,08,86,XXX,XX,XX,  Rakhalgachhi Union Total,631,562,69,354,32,28,6,180,31,00111
